"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2018-05-29","24.70","35.50","0.20","0.00","40.7","3.11","1.1","2.01","30.53","27.07","5.32","20.85","4.93"
"","2018-05-30","24.80","37.70","0.20","0.20","40.82","3.13","1.18","1.95","30.62","27.77","5.31","21.38","5.09"
"","2018-05-31","25.40","42.10","0.30","0.00","40.95","3.24","1.37","1.88","30.71","27.88","5.04","21.46","5.33"
"","2018-06-01","23.00","64.90","1.20","12.70","41.03","2.81","1.82","0.99","30.77","27.93","4.15","21.51","5.59"
"","2018-06-02","23.00","70.70","0.70","0.00","41.11","2.81","1.99","0.82","30.83","27.98","3.93","21.55","5.36"
"","2018-06-03","23.90","46.60","0.80","0.00","41.2","2.97","1.38","1.58","30.9","27.94","4.88","21.51","5.7"
"","2018-06-04","22.80","57.30","1.20","0.00","41.28","2.78","1.59","1.19","30.96","27.62","4.41","21.27","5.66"
"","2018-06-05","18.40","66.60","1.30","0.00","41.37","2.12","1.41","0.71","31.03","27.06","4.28","20.84","4.86"
"","2018-06-06","14.80","42.40","1.50","0.00","41.45","1.68","0.71","0.97","31.09","15.3","2.91","11.78","3.53"
"","2018-06-07","17.80","39.20","1.10","0.00","41.53","2.04","0.8","1.24","31.15","25.09","4.84","19.32","4.9"
"","2018-06-08","21.80","40.40","1.00","0.00","41.62","2.61","1.06","1.56","31.22","27.25","5.1","20.98","5.6"
"","2018-06-09","23.80","41.80","1.20","0.00","41.7","2.95","1.23","1.72","31.28","13.4","2.43","10.32","3.85"
"","2018-06-10","24.30","47.30","0.70","0.00","41.78","3.04","1.44","1.6","31.34","26.61","4.52","20.49","5.45"
"","2018-06-11","21.30","69.90","1.20","1.50","41.83","2.53","1.77","0.76","31.37","25.06","3.63","19.3","4.83"
"","2018-06-12","17.20","64.70","1.00","0.00","41.87","1.96","1.27","0.69","31.4","11.83","1.9","9.11","2.47"
"","2018-06-13","16.70","73.50","0.60","0.00","41.91","1.9","1.4","0.5","31.43","14.57","2.22","11.22","2.56"
"","2018-06-14","19.10","60.80","1.00","0.00","41.95","2.21","1.34","0.87","31.46","10.49","1.69","8.08","2.47"
"","2018-06-15","19.70","55.10","0.50","0.20","41.99","2.3","1.26","1.03","31.49","18.95","3.16","14.59","3.55"
"","2018-06-16","20.30","54.70","0.60","0.00","42.04","2.38","1.3","1.08","31.53","21.7","3.61","16.71","4.12"
"","2018-06-17","23.70","44.40","0.80","0.00","42.08","2.93","1.3","1.63","31.56","16.62","2.91","12.8","3.87"
"","2018-06-18","20.90","51.00","0.80","0.00","42.08","2.47","1.26","1.21","31.56","26.11","4.44","20.11","5.05"
"","2018-06-19","20.70","56.20","1.20","0.00","42.12","2.44","1.37","1.07","31.59","11.03","1.8","8.49","2.9"
"","2018-06-20","21.70","52.90","1.00","0.00","42.12","2.6","1.37","1.22","31.59","10.53","1.74","8.11","2.81"
"","2018-06-21","21.10","52.90","1.90","0.00","42.12","2.5","1.32","1.18","31.59","18.21","3.04","14.02","4.59"
"","2018-06-22","13.60","57.60","1.60","0.00","42.12","1.56","0.9","0.66","31.59","19.82","3.41","15.26","3.64"
"","2018-06-23","12.90","76.40","1.10","1.00","42.12","1.49","1.14","0.35","31.59","10.53","1.65","8.11","1.85"
"","2018-06-24","13.80","81.10","0.90","9.30","42.08","1.58","1.28","0.3","31.56","19.31","2.92","14.87","2.97"
"","2018-06-25","13.50","90.40","1.00","15.40","42.08","1.55","1.4","0.15","31.56","15.62","2.26","12.03","2.3"
"","2018-06-26","16.00","82.60","0.80","3.80","42.04","1.82","1.5","0.32","31.53","11.01","1.6","8.48","1.92"
"","2018-06-27","19.10","69.80","1.00","0.20","41.99","2.21","1.54","0.67","31.49","10.5","1.58","8.08","2.3"
"","2018-06-28","22.80","54.30","1.40","0.20","41.95","2.78","1.51","1.27","31.46","15.08","2.44","11.61","3.9"
"","2018-06-29","20.20","51.80","1.30","0.00","41.91","2.37","1.23","1.14","31.43","15.81","2.7","12.17","3.76"
"","2018-06-30","14.90","49.60","1.60","0.00","41.87","1.69","0.84","0.85","31.4","14.43","2.6","11.11","3.32"
"","2018-07-01","14.30","57.10","1.30","0.00","41.83","1.63","0.93","0.7","31.37","13.8","2.39","10.63","2.83"
"","2018-07-02","15.90","56.50","1.60","0.20","41.74","1.81","1.02","0.79","31.31","21.67","3.73","16.69","4.16"
"","2018-07-03","18.90","47.90","1.00","0.00","41.66","2.18","1.05","1.14","31.25","18.1","3.24","13.94","3.82"
"","2018-07-04","22.10","42.30","0.70","0.00","41.57","2.66","1.13","1.53","31.18","13.86","2.55","10.67","3.21"
"","2018-07-05","23.60","45.20","1.30","0.00","41.49","2.91","1.32","1.6","31.12","19.39","3.42","14.93","4.79"
"","2018-07-06","18.70","62.50","1.20","0.00","41.41","2.16","1.35","0.81","31.06","16.39","2.66","12.62","3.39"
"","2018-07-07","19.70","56.80","1.30","0.00","41.32","2.3","1.3","0.99","30.99","20.72","3.47","15.96","4.3"
"","2018-07-08","21.30","53.20","0.60","0.00","41.24","2.53","1.35","1.19","30.93","25.37","4.3","19.54","4.79"
"","2018-07-09","21.50","53.00","0.90","0.00","41.16","2.56","1.36","1.21","30.87","26.8","4.55","20.64","5.25"
"","2018-07-10","19.40","75.20","0.50","1.70","41.07","2.25","1.69","0.56","30.8","26.35","3.87","20.29","4.6"
"","2018-07-11","19.70","81.10","0.40","5.60","40.95","2.3","1.86","0.43","30.71","25.29","3.53","19.47","4.42"
"","2018-07-12","17.60","86.40","0.70","20.70","40.82","2.01","1.74","0.27","30.62","21.89","3.1","16.85","3.61"
"","2018-07-13","17.00","97.10","0.70","11.70","40.7","1.94","1.88","0.06","30.53","15.85","2.12","12.2","2.5"
"","2018-07-14","20.00","77.00","1.40","5.10","40.57","2.34","1.8","0.54","30.43","20.84","3.02","16.05","3.88"
"","2018-07-15","20.00","76.30","1.10","18.90","40.44","2.34","1.78","0.55","30.33","24.33","3.55","18.73","4.39"
"","2018-07-16","20.80","78.60","0.70","1.50","40.32","2.46","1.93","0.53","30.24","16.96","2.39","13.06","3.18"
"","2018-07-17","19.80","97.30","1.00","22.40","40.19","2.31","2.25","0.06","30.14","14.95","1.86","11.51","2.48"
"","2018-07-18","20.70","94.00","1.30","1.30","40.07","2.44","2.3","0.15","30.05","10.63","1.32","8.19","1.88"
"","2018-07-19","20.20","92.00","1.40","2.00","39.94","2.37","2.18","0.19","29.96","22.85","2.95","17.59","3.82"
"","2018-07-20","22.00","62.70","1.30","0.00","39.77","2.64","1.66","0.99","29.83","20.19","3.23","15.55","4.3"
"","2018-07-21","21.20","60.40","0.70","0.00","39.61","2.52","1.52","1","29.71","24.45","4.06","18.83","4.61"
"","2018-07-22","23.00","55.60","0.80","0.00","39.44","2.81","1.56","1.25","29.58","25.68","4.34","19.78","5.1"
"","2018-07-23","23.60","53.50","0.70","0.00","39.27","2.91","1.56","1.35","29.45","26.65","4.57","20.52","5.27"
"","2018-07-24","23.30","60.00","0.90","0.00","39.1","2.86","1.72","1.14","29.33","26.05","4.24","20.06","5.2"
"","2018-07-25","23.10","69.70","0.70","0.00","38.94","2.83","1.97","0.86","29.21","21.54","3.21","16.58","4.22"
"","2018-07-26","24.10","70.40","0.80","0.90","38.73","3","2.11","0.89","29.05","14.28","2.07","11","3.09"
"","2018-07-27","25.30","66.70","1.00","0.00","38.52","3.22","2.15","1.07","28.89","24.29","3.56","18.7","5.09"
"","2018-07-28","25.30","68.80","0.70","0.20","38.31","3.22","2.22","1.01","28.73","22.83","3.28","17.58","4.66"
"","2018-07-29","23.60","78.10","0.90","0.40","38.1","2.91","2.28","0.64","28.58","25.68","3.54","19.77","4.92"
"","2018-07-30","24.80","71.50","0.60","0.00","37.89","3.13","2.24","0.89","28.42","24.46","3.5","18.83","4.83"
"","2018-07-31","27.40","60.00","0.70","0.00","37.68","3.65","2.19","1.46","28.26","25.02","3.81","19.27","5.33"
"","2018-08-01","28.00","56.60","0.90","0.00","37.47","3.78","2.14","1.64","28.1","24.88","3.92","19.16","5.54"
"","2018-08-02","26.80","62.40","0.60","0.00","37.26","3.52","2.2","1.32","27.95","17.2","2.62","13.24","3.75"
"","2018-08-03","26.50","52.80","0.90","0.00","37.05","3.46","1.83","1.63","27.79","20.86","3.62","16.06","4.71"
"","2018-08-04","23.10","66.90","0.70","5.30","36.84","2.83","1.89","0.94","27.63","23.71","3.84","18.26","4.56"
"","2018-08-05","21.10","72.60","1.30","2.80","36.63","2.5","1.82","0.69","27.47","23.9","3.88","18.41","4.47"
"","2018-08-06","20.10","67.50","0.90","0.00","36.43","2.35","1.59","0.76","27.32","22.35","3.88","17.21","4.09"
"","2018-08-07","23.50","51.30","1.00","0.00","36.22","2.9","1.49","1.41","27.17","23.61","4.5","18.18","4.92"
"","2018-08-08","27.00","45.00","1.50","0.00","35.96","3.57","1.6","1.96","26.97","22.83","4.44","17.58","5.78"
"","2018-08-09","27.10","52.10","1.20","0.00","35.71","3.59","1.87","1.72","26.78","13.86","2.48","10.67","3.85"
"","2018-08-10","22.70","67.80","1.30","0.60","35.46","2.76","1.87","0.89","26.6","12.62","2.13","9.72","2.98"
"","2018-08-11","17.80","79.60","0.60","4.70","35.21","2.04","1.62","0.42","26.41","12.53","2.15","9.65","2.16"
"","2018-08-12","17.60","59.60","1.10","0.00","34.96","2.01","1.2","0.81","26.22","22.26","4.42","17.14","3.98"
"","2018-08-13","22.20","42.70","0.50","0.00","34.71","2.68","1.14","1.53","26.03","18.81","4.12","14.48","3.59"
"","2018-08-14","20.40","67.20","0.50","12.90","34.46","2.4","1.61","0.79","25.85","12.66","2.32","9.75","2.39"
"","2018-08-15","18.70","74.60","0.40","2.70","34.21","2.16","1.61","0.55","25.66","20.69","3.71","15.93","3.43"
"","2018-08-16","19.40","65.00","0.20","0.00","33.95","2.25","1.46","0.79","25.46","21.42","4.12","16.49","3.52"
"","2018-08-17","22.00","58.40","0.70","0.00","33.7","2.64","1.54","1.1","25.28","15.53","3.05","11.96","3.14"
"","2018-08-18","21.60","66.30","0.20","0.70","33.45","2.58","1.71","0.87","25.09","12.72","2.36","9.79","2.26"
"","2018-08-19","22.20","54.70","0.30","0.00","33.16","2.68","1.46","1.21","24.87","12.15","2.5","9.36","2.28"
"","2018-08-20","21.70","53.60","0.80","0.00","32.91","2.6","1.39","1.2","24.68","11.63","2.45","8.96","2.65"
"","2018-08-21","19.80","53.40","0.60","0.00","32.66","2.31","1.23","1.08","24.5","16.22","3.53","12.49","3.02"
"","2018-08-22","20.30","48.10","0.90","0.00","32.41","2.38","1.15","1.24","24.31","11.82","2.69","9.1","2.75"
"","2018-08-23","22.80","44.90","1.20","0.00","32.11","2.78","1.25","1.53","24.08","10.95","2.52","8.43","3.17"
"","2018-08-24","21.10","62.20","0.30","0.20","31.82","2.5","1.56","0.95","23.87","9.3","1.9","7.16","1.74"
"","2018-08-25","18.10","70.50","0.30","3.10","31.53","2.08","1.46","0.61","23.65","8.77","1.78","6.75","1.51"
"","2018-08-26","14.90","65.00","0.40","0.00","31.23","1.69","1.1","0.59","23.42","14.9","3.28","11.47","2.28"
"","2018-08-27","15.20","55.70","1.00","0.20","30.94","1.73","0.96","0.77","23.21","9.17","2.15","7.06","2.02"
"","2018-08-28","18.00","53.10","0.70","0.00","30.65","2.06","1.1","0.97","22.99","13.57","3.2","10.45","2.56"
"","2018-08-29","16.90","59.50","0.60","0.00","30.35","1.93","1.15","0.78","22.76","17.19","3.96","13.24","2.83"
"","2018-08-30","19.40","59.00","1.00","0.00","30.06","2.25","1.33","0.92","22.55","19.06","4.33","14.68","3.52"
"","2018-08-31","17.40","74.40","0.60","0.00","29.77","1.99","1.48","0.51","22.33","7.98","1.69","6.15","1.46"
"","2018-09-01","17.60","63.80","0.10","0.00","29.48","2.01","1.28","0.73","22.11","10.71","2.45","8.24","1.62"
"","2018-09-02","20.50","62.30","0.30","0.00","29.18","2.41","1.5","0.91","21.89","8.05","1.81","6.2","1.48"
"","2018-09-03","20.30","61.30","0.50","0.00","28.89","2.38","1.46","0.92","21.67","11.47","2.63","8.83","2.13"
"","2018-09-04","19.40","70.50","0.00","0.00","28.6","2.25","1.59","0.66","21.45","12.23","2.68","9.42","1.86"
"","2018-09-05","19.60","66.40","0.10","0.00","28.3","2.28","1.51","0.77","21.23","15.95","3.62","12.28","2.46"
"","2018-09-06","18.20","72.70","0.10","0.00","28.01","2.09","1.52","0.57","21.01","7.53","1.69","5.79","1.16"
"","2018-09-07","18.10","70.70","1.30","0.00","27.67","2.08","1.47","0.61","20.75","7.02","1.62","5.41","1.71"
"","2018-09-08","17.10","63.60","0.00","0.00","27.34","1.95","1.24","0.71","20.51","11.29","2.8","8.69","1.56"
"","2018-09-09","14.60","60.30","0.00","0.00","27.05","1.66","1","0.66","20.29","15.44","4.04","11.88","1.97"
"","2018-09-10","18.30","51.70","0.00","0.00","26.75","2.1","1.09","1.02","20.06","17.1","4.66","13.17","2.3"
"","2018-09-11","19.00","54.30","0.30","0.20","26.46","2.2","1.19","1","19.85","16.59","4.46","12.77","2.54"
"","2018-09-12","22.10","44.00","1.20","0.00","26.17","2.66","1.17","1.49","19.63","13.64","3.92","10.51","3.32"
"","2018-09-13","15.80","72.50","0.10","0.90","25.87","1.8","1.3","0.49","19.4","7.77","1.96","5.98","1.09"
"","2018-09-14","16.20","73.80","0.10","0.00","25.58","1.84","1.36","0.48","19.19","9.39","2.36","7.23","1.31"
"","2018-09-15","16.90","65.10","0.40","0.40","25.29","1.93","1.25","0.67","18.97","15.58","4.15","12","2.29"
"","2018-09-16","14.60","63.60","0.20","0.00","25","1.66","1.06","0.6","18.75","11.56","3.22","8.91","1.55"
"","2018-09-17","16.50","57.30","0.40","0.00","24.66","1.88","1.08","0.8","18.5","11.55","3.33","8.89","1.78"
"","2018-09-18","18.10","56.90","0.30","0.00","24.33","2.08","1.18","0.9","18.25","14.16","4.1","10.9","2.08"
"","2018-09-19","20.30","58.20","0.20","0.00","24.03","2.38","1.39","1","18.02","11.58","3.27","8.92","1.76"
"","2018-09-20","20.70","59.30","0.70","0.00","23.74","2.44","1.45","0.99","17.81","8.52","2.4","6.56","1.79"
"","2018-09-21","22.60","49.30","1.00","0.00","23.45","2.74","1.35","1.39","17.59","8.82","2.68","6.79","2.35"
"","2018-09-22","12.70","71.10","1.20","2.90","23.11","1.47","1.04","0.42","17.33","5.78","1.69","4.45","1.21"
"","2018-09-23","11.80","66.40","0.50","3.60","22.78","1.38","0.92","0.47","17.09","5.7","1.74","4.39","0.91"
"","2018-09-24","8.70","82.00","0.80","7.30","22.48","1.12","0.92","0.2","16.86","8.96","2.64","6.9","1.07"
"","2018-09-25","8.70","65.80","0.40","0.00","22.19","1.12","0.74","0.38","16.64","11.74","3.75","9.04","1.33"
"","2018-09-26","8.20","67.80","1.60","0.00","21.9","1.09","0.74","0.35","16.43","12.14","3.9","9.34","1.7"
"","2018-09-27","14.60","65.90","1.50","0.00","21.6","1.66","1.1","0.57","16.2","5.4","1.72","4.16","1.49"
"","2018-09-28","13.30","65.20","0.40","0.00","21.27","1.53","1","0.53","15.95","10.82","3.54","8.33","1.4"
"","2018-09-29","8.80","66.40","0.10","0.00","20.93","1.13","0.75","0.38","15.7","9.22","3.11","7.1","0.92"
"","2018-09-30","9.10","58.50","0.60","0.00","20.6","1.16","0.68","0.48","15.45","11.49","4.07","8.85","1.4"
"","2018-10-01","8.80","61.10","0.10","0.00","20.31","1.13","0.69","0.44","15.23","8.05","2.86","6.2","0.79"
"","2018-10-02","8.90","72.40","1.90","0.70","20.01","1.14","0.83","0.31","15.01","12.25","4.21","9.43","1.66"
"","2018-10-03","9.20","77.10","2.10","1.70","19.72","1.16","0.9","0.27","14.79","10.5","3.59","8.09","1.45"
"","2018-10-04","9.60","76.50","0.60","0.60","19.43","1.2","0.91","0.28","14.57","12.02","4.17","9.25","1.29"
"","2018-10-05","13.20","67.40","0.60","0.00","19.13","1.52","1.02","0.49","14.35","10.66","3.83","8.2","1.38"
"","2018-10-06","12.20","66.00","0.20","0.00","18.84","1.42","0.94","0.48","14.13","11.8","4.37","9.08","1.23"
"","2018-10-07","11.60","76.00","0.30","0.20","18.55","1.37","1.04","0.33","13.91","9.03","3.25","6.95","0.98"
"","2018-10-08","7.30","79.80","0.10","0.00","18.25","1.02","0.82","0.21","13.69","10.23","3.77","7.88","0.88"
"","2018-10-09","9.20","79.60","0.10","0.00","17.96","1.16","0.93","0.24","13.47","4.73","1.76","3.64","0.45"
"","2018-10-10","11.10","79.70","0.00","0.00","17.67","1.32","1.05","0.27","13.25","6.51","2.42","5.01","0.6"
"","2018-10-11","13.70","69.00","0.10","0.00","17.38","1.57","1.08","0.49","13.04","4.35","1.7","3.35","0.47"
"","2018-10-12","15.00","63.10","0.00","0.00","17.08","1.71","1.08","0.63","12.81","4.27","1.74","3.29","0.39"
"","2018-10-13","14.80","68.20","0.10","0.00","16.79","1.68","1.15","0.54","12.59","4.51","1.81","3.47","0.48"
"","2018-10-14","15.00","66.70","0.10","0.00","16.5","1.71","1.14","0.57","12.38","7.83","3.23","6.03","0.78"
"","2018-10-15","16.10","50.00","0.10","0.00","16.2","1.83","0.91","0.91","12.15","4.96","2.29","3.82","0.51"
"","2018-10-16","13.40","59.70","0.00","0.00","15.91","1.54","0.92","0.62","11.93","4.5","2.03","3.47","0.35"
"","2018-10-17","12.20","69.30","0.00","0.00","15.6","1.42","0.98","0.44","11.7","8.51","3.74","6.55","0.67"
"","2018-10-18","10.80","77.40","0.00","0.00","15.37","1.3","1","0.29","11.53","7.28","3.16","5.61","0.56"
"","2018-10-19","11.90","77.10","0.00","0.00","15.07","1.39","1.07","0.32","11.3","7.32","3.21","5.63","0.57"
"","2018-10-20","9.20","74.60","0.10","0.00","14.78","1.16","0.87","0.3","11.09","3.98","1.84","3.07","0.32"
"","2018-10-21","6.30","94.00","0.00","0.20","14.53","0.95","0.9","0.06","10.9","3.63","1.61","2.8","0.24"
"","2018-10-22","5.40","93.90","0.30","1.50","14.28","0.9","0.84","0.05","10.71","7.7","3.48","5.93","0.49"
"","2018-10-23","5.90","96.80","2.00","11.10","14.03","0.93","0.9","0.03","10.52","5.1","2.32","3.93","0.32"
"","2018-10-24","6.60","67.00","1.10","2.40","13.77","0.97","0.65","0.32","10.33","6.78","3.48","5.22","0.85"
"","2018-10-25","7.30","83.90","1.00","4.50","13.52","1.02","0.86","0.16","10.14","8.31","4.08","6.4","0.67"
"","2018-10-26","8.60","78.60","0.60","0.20","13.27","1.12","0.88","0.24","9.95","6.27","3.17","4.83","0.55"
"","2018-10-27","8.70","65.60","1.50","0.00","13.02","1.12","0.74","0.39","9.77","7","3.81","5.39","1.08"
"","2018-10-28","5.80","75.90","0.40","0.00","12.77","0.92","0.7","0.22","9.58","3.19","1.71","2.46","0.3"
"","2018-10-29","3.80","94.70","1.20","3.20","12.52","0.8","0.76","0.04","9.39","3.13","1.62","2.41","0.21"
"","2018-10-30","14.70","68.90","0.90","0.00","12.27","1.67","1.15","0.52","9.2","3.07","1.68","2.36","0.73"
"","2018-10-31","9.20","62.40","0.70","0.00","12.02","1.16","0.73","0.44","9.02","3.01","1.79","2.31","0.57"
