"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2017-04-25","9.00","60.10","1.30","0.40","33.66","1.15","0.69","0.46","25.25","21.44","4.62","16.51","3"
"","2017-04-26","6.00","60.70","0.40","0.00","33.91","0.94","0.57","0.37","25.43","10.78","2.3","8.3","1.38"
"","2017-04-27","5.60","66.50","0.40","0.00","34.16","0.91","0.6","0.3","25.62","20.2","4.19","15.55","2.32"
"","2017-04-28","4.90","85.00","0.70","1.30","34.42","0.87","0.74","0.13","25.82","14.42","2.79","11.1","1.59"
"","2017-04-29","7.20","80.60","1.10","2.20","34.67","1.02","0.82","0.2","26","17.39","3.37","13.39","2.09"
"","2017-04-30","7.00","62.90","1.30","0.00","34.92","1","0.63","0.37","26.19","15.64","3.22","12.05","2.22"
"","2017-05-01","9.50","49.50","1.30","0.00","35.17","1.19","0.59","0.6","26.38","21.22","4.59","16.34","3.25"
"","2017-05-02","10.40","50.90","0.90","0.00","35.42","1.26","0.64","0.62","26.57","12.37","2.64","9.53","2.17"
"","2017-05-03","10.50","62.90","1.30","0.00","35.67","1.27","0.8","0.47","26.75","14.71","2.94","11.32","2.42"
"","2017-05-04","9.60","86.50","1.10","8.60","35.92","1.2","1.03","0.16","26.94","20.09","3.62","15.47","2.51"
"","2017-05-05","11.70","88.80","0.90","10.10","36.17","1.38","1.22","0.15","27.13","21.22","3.68","16.34","2.82"
"","2017-05-06","13.30","84.60","1.70","16.10","36.43","1.53","1.29","0.24","27.32","9.11","1.57","7.01","1.55"
"","2017-05-07","9.30","87.50","1.40","1.50","36.68","1.17","1.03","0.15","27.51","9.17","1.61","7.06","1.27"
"","2017-05-08","5.80","84.60","0.60","2.30","36.93","0.92","0.78","0.14","27.7","23.86","4.3","18.37","2.69"
"","2017-05-09","4.40","63.20","1.00","0.50","37.14","0.84","0.53","0.31","27.86","9.29","1.79","7.15","1.38"
"","2017-05-10","4.50","81.20","0.50","2.00","37.35","0.84","0.68","0.16","28.01","13.65","2.47","10.51","1.55"
"","2017-05-11","7.50","78.80","0.40","0.40","37.56","1.04","0.82","0.22","28.17","9.39","1.69","7.23","1.24"
"","2017-05-12","12.30","62.00","1.00","0.00","37.76","1.43","0.89","0.54","28.32","23.27","4.38","17.92","3.54"
"","2017-05-13","15.70","59.90","1.60","0.00","37.97","1.78","1.07","0.72","28.48","25.7","4.77","19.79","4.47"
"","2017-05-14","16.90","57.80","0.90","0.00","38.18","1.93","1.11","0.81","28.64","25.37","4.7","19.54","4.36"
"","2017-05-15","16.50","74.00","0.50","3.80","38.39","1.88","1.39","0.49","28.79","25.88","4.31","19.93","4.14"
"","2017-05-16","15.90","67.10","0.70","0.40","38.6","1.81","1.21","0.59","28.95","26.16","4.56","20.14","4.2"
"","2017-05-17","17.70","56.00","0.50","0.00","38.77","2.03","1.13","0.89","29.08","26.15","4.79","20.14","4.39"
"","2017-05-18","20.40","41.10","0.50","0.00","38.94","2.4","0.99","1.41","29.21","13.02","2.61","10.03","2.71"
"","2017-05-19","22.20","35.30","0.50","0.00","39.1","2.68","0.94","1.73","29.33","10.26","2.14","7.9","2.42"
"","2017-05-20","19.00","55.90","1.10","0.00","39.27","2.2","1.23","0.97","29.45","11.65","2.08","8.97","2.78"
"","2017-05-21","14.40","65.00","1.00","0.00","39.44","1.64","1.07","0.57","29.58","10.59","1.86","8.16","2.1"
"","2017-05-22","17.20","47.90","0.40","0.00","39.61","1.96","0.94","1.02","29.71","9.9","1.89","7.62","1.94"
"","2017-05-23","16.90","49.80","0.80","0.00","39.77","1.93","0.96","0.97","29.83","16.82","3.15","12.95","3.24"
"","2017-05-24","14.20","81.30","0.90","2.10","39.94","1.62","1.32","0.3","29.96","12.93","2.04","9.95","2.1"
"","2017-05-25","14.40","68.20","0.90","0.20","40.11","1.64","1.12","0.52","30.08","27.25","4.61","20.98","4.24"
"","2017-05-26","16.00","61.80","0.60","0.00","40.28","1.82","1.12","0.69","30.21","27.26","4.7","20.99","4.43"
"","2017-05-27","17.30","53.10","0.40","0.00","40.44","1.97","1.05","0.93","30.33","26.51","4.77","20.41","4.4"
"","2017-05-28","20.20","48.40","1.70","0.00","40.57","2.37","1.15","1.22","30.43","24.12","4.38","18.57","5.29"
"","2017-05-29","23.00","45.00","1.60","0.70","40.7","2.81","1.26","1.55","30.53","27.07","4.91","20.85","6.14"
"","2017-05-30","19.90","69.70","1.90","3.40","40.82","2.32","1.62","0.7","30.62","27.77","4.24","21.38","5.19"
"","2017-05-31","18.60","64.50","1.60","0.40","40.95","2.14","1.38","0.76","30.71","27.88","4.51","21.46","5.11"
"","2017-06-01","14.10","58.70","1.30","0.00","41.03","1.61","0.94","0.66","30.77","27.93","4.88","21.51","4.55"
"","2017-06-02","15.60","53.60","0.90","0.00","41.11","1.77","0.95","0.82","30.83","27.98","4.99","21.55","4.69"
"","2017-06-03","14.00","35.70","1.30","0.00","41.2","1.6","0.57","1.03","30.9","27.94","5.58","21.51","4.97"
"","2017-06-04","15.40","65.50","1.10","2.60","41.28","1.75","1.15","0.6","30.96","27.62","4.57","21.27","4.52"
"","2017-06-05","16.70","60.40","0.90","0.20","41.37","1.9","1.15","0.75","31.03","27.06","4.56","20.84","4.63"
"","2017-06-06","16.80","66.80","1.70","1.60","41.45","1.91","1.28","0.64","31.09","15.3","2.46","11.78","3.16"
"","2017-06-07","15.50","73.00","1.40","8.20","41.53","1.76","1.29","0.48","31.15","25.09","3.94","19.32","4.1"
"","2017-06-08","15.00","58.70","0.60","0.00","41.62","1.71","1","0.7","31.22","27.25","4.67","20.98","4.37"
"","2017-06-09","20.70","44.50","1.00","0.00","41.7","2.44","1.09","1.36","31.28","13.4","2.43","10.32","3.34"
"","2017-06-10","16.60","71.30","0.50","2.00","41.78","1.89","1.35","0.54","31.34","26.61","4.14","20.49","4.36"
"","2017-06-11","17.90","61.90","0.40","0.00","41.83","2.05","1.27","0.78","31.37","25.06","4.08","19.3","4.27"
"","2017-06-12","18.20","70.50","1.00","5.00","41.87","2.09","1.47","0.62","31.4","11.83","1.8","9.11","2.43"
"","2017-06-13","15.60","60.50","1.60","0.00","41.91","1.77","1.07","0.7","31.43","14.57","2.44","11.22","3.11"
"","2017-06-14","15.20","67.70","0.90","0.00","41.95","1.73","1.17","0.56","31.46","10.49","1.69","8.08","2.06"
"","2017-06-15","17.30","61.90","0.50","0.00","41.99","1.97","1.22","0.75","31.49","18.95","3.09","14.59","3.32"
"","2017-06-16","16.60","72.80","0.70","3.60","42.04","1.89","1.38","0.51","31.53","21.7","3.32","16.71","3.65"
"","2017-06-17","14.60","86.50","0.50","3.30","42.08","1.66","1.44","0.22","31.56","16.62","2.41","12.8","2.59"
"","2017-06-18","18.00","66.80","0.50","0.00","42.08","2.06","1.38","0.69","31.56","26.11","4.08","20.11","4.47"
"","2017-06-19","22.10","61.50","0.50","0.00","42.12","2.66","1.64","1.02","31.59","11.03","1.68","8.49","2.37"
"","2017-06-20","21.60","55.80","1.10","0.00","42.12","2.58","1.44","1.14","31.59","10.53","1.7","8.11","2.82"
"","2017-06-21","15.60","55.50","1.00","0.00","42.12","1.77","0.98","0.79","31.59","18.21","3.13","14.02","3.41"
"","2017-06-22","17.30","53.50","0.40","0.00","42.12","1.97","1.06","0.92","31.59","19.82","3.41","15.26","3.44"
"","2017-06-23","18.20","82.00","0.80","3.50","42.12","2.09","1.71","0.38","31.59","10.53","1.47","8.11","1.97"
"","2017-06-24","17.50","75.30","0.90","0.20","42.08","2","1.51","0.49","31.56","19.31","2.86","14.87","3.39"
"","2017-06-25","18.50","73.90","0.90","0.50","42.08","2.13","1.57","0.56","31.56","15.62","2.3","12.03","2.93"
"","2017-06-26","16.50","71.80","0.60","1.60","42.04","1.88","1.35","0.53","31.53","11.01","1.7","8.48","2.03"
"","2017-06-27","17.00","56.00","0.40","0.00","41.99","1.94","1.09","0.85","31.49","10.5","1.79","8.08","1.99"
"","2017-06-28","19.10","66.70","1.70","0.00","41.95","2.21","1.47","0.74","31.46","15.08","2.33","11.61","3.35"
"","2017-06-29","21.30","78.20","1.60","27.80","41.91","2.53","1.98","0.55","31.43","15.81","2.12","12.17","3.26"
"","2017-06-30","16.50","89.30","1.90","20.00","41.87","1.88","1.68","0.2","31.4","14.43","2","11.11","2.33"
"","2017-07-01","16.80","76.00","1.10","1.60","41.83","1.91","1.45","0.46","31.37","13.8","2.07","10.63","2.55"
"","2017-07-02","17.00","75.10","1.50","1.40","41.74","1.94","1.46","0.48","31.31","21.67","3.27","16.69","3.77"
"","2017-07-03","16.40","64.20","1.20","0.00","41.66","1.87","1.2","0.67","31.25","18.1","2.96","13.94","3.39"
"","2017-07-04","15.90","61.70","1.20","1.50","41.57","1.81","1.11","0.69","31.18","13.86","2.32","10.67","2.82"
"","2017-07-05","13.80","75.50","0.30","1.00","41.49","1.58","1.19","0.39","31.12","19.39","3.06","14.93","2.97"
"","2017-07-06","16.70","59.90","0.40","0.00","41.41","1.9","1.14","0.76","31.06","16.39","2.77","12.62","2.83"
"","2017-07-07","17.70","65.80","0.50","2.80","41.32","2.03","1.33","0.69","30.99","20.72","3.33","15.96","3.59"
"","2017-07-08","17.40","80.00","0.40","3.50","41.24","1.99","1.59","0.4","30.93","25.37","3.73","19.54","4.2"
"","2017-07-09","19.20","63.40","0.50","0.20","41.16","2.22","1.41","0.81","30.87","26.8","4.31","20.64","4.7"
"","2017-07-10","21.50","64.10","1.30","0.40","41.07","2.56","1.64","0.92","30.8","26.35","4.07","20.29","5.2"
"","2017-07-11","19.10","86.20","0.20","1.90","40.95","2.21","1.91","0.31","30.71","25.29","3.45","19.47","4.37"
"","2017-07-12","19.50","73.30","0.50","4.70","40.82","2.27","1.66","0.61","30.62","21.89","3.28","16.85","3.88"
"","2017-07-13","17.30","68.20","1.40","22.00","40.7","1.97","1.35","0.63","30.53","15.85","2.56","12.2","3.13"
"","2017-07-14","15.10","63.40","0.30","0.00","40.57","1.72","1.09","0.63","30.43","20.84","3.56","16.05","3.3"
"","2017-07-15","16.90","60.50","0.30","0.00","40.44","1.93","1.16","0.76","30.33","24.33","4.18","18.73","3.98"
"","2017-07-16","18.00","58.60","0.40","0.00","40.32","2.06","1.21","0.85","30.24","16.96","2.93","13.06","3"
"","2017-07-17","18.50","65.20","0.70","3.50","40.19","2.13","1.39","0.74","30.14","14.95","2.45","11.51","2.84"
"","2017-07-18","17.00","64.50","0.40","0.00","40.07","1.94","1.25","0.69","30.05","10.63","1.79","8.19","1.94"
"","2017-07-19","20.40","56.30","0.60","0.00","39.94","2.4","1.35","1.05","29.96","22.85","3.94","17.59","4.25"
"","2017-07-20","19.00","71.70","0.60","0.20","39.77","2.2","1.58","0.62","29.83","20.19","3.17","15.55","3.58"
"","2017-07-21","21.30","76.50","0.50","4.70","39.61","2.53","1.94","0.6","29.71","24.45","3.53","18.83","4.45"
"","2017-07-22","20.30","67.10","0.60","0.00","39.44","2.38","1.6","0.78","29.58","25.68","4.12","19.78","4.61"
"","2017-07-23","19.10","83.90","0.50","38.30","39.27","2.21","1.86","0.36","29.45","26.65","3.86","20.52","4.53"
"","2017-07-24","20.60","65.50","0.30","0.00","39.1","2.43","1.59","0.84","29.33","26.05","4.24","20.06","4.58"
"","2017-07-25","19.00","82.90","1.00","20.50","38.94","2.2","1.82","0.38","29.21","21.54","3.17","16.58","3.7"
"","2017-07-26","16.10","95.60","0.40","3.20","38.73","1.83","1.75","0.08","29.05","14.28","2.07","11","2.24"
"","2017-07-27","16.70","95.40","0.10","3.30","38.52","1.9","1.81","0.09","28.89","24.29","3.5","18.7","3.95"
"","2017-07-28","18.00","86.50","0.40","11.10","38.31","2.06","1.79","0.28","28.73","22.83","3.41","17.58","3.77"
"","2017-07-29","18.40","69.80","0.30","0.00","38.1","2.12","1.48","0.64","28.58","25.68","4.31","19.77","4.27"
"","2017-07-30","23.90","54.60","0.80","0.00","37.89","2.97","1.62","1.35","28.42","24.46","4.28","18.83","4.96"
"","2017-07-31","23.80","60.40","0.50","0.00","37.68","2.95","1.78","1.17","28.26","25.02","4.16","19.27","4.8"
"","2017-08-01","25.20","60.00","1.00","0.00","37.47","3.21","1.92","1.28","28.1","24.88","4.05","19.16","5.24"
"","2017-08-02","22.60","75.30","0.70","13.80","37.26","2.74","2.06","0.68","27.95","17.2","2.57","13.24","3.35"
"","2017-08-03","22.60","70.80","0.60","0.00","37.05","2.74","1.94","0.8","27.79","20.86","3.28","16.06","3.96"
"","2017-08-04","21.90","63.30","0.50","0.00","36.84","2.63","1.66","0.96","27.63","23.71","4.08","18.26","4.36"
"","2017-08-05","20.40","55.90","0.50","0.20","36.63","2.4","1.34","1.06","27.47","23.9","4.51","18.41","4.25"
"","2017-08-06","18.40","67.30","0.60","0.40","36.43","2.12","1.42","0.69","27.32","22.35","3.99","17.21","3.81"
"","2017-08-07","16.80","63.80","0.10","0.00","36.22","1.91","1.22","0.69","27.17","23.61","4.44","18.18","3.66"
"","2017-08-08","19.40","52.20","1.60","0.00","35.96","2.25","1.18","1.08","26.97","22.83","4.57","17.58","4.72"
"","2017-08-09","21.60","56.50","0.70","0.00","35.71","2.58","1.46","1.12","26.78","13.86","2.63","10.67","2.91"
"","2017-08-10","21.20","76.80","0.30","20.60","35.46","2.52","1.93","0.58","26.6","12.62","2.03","9.72","2.3"
"","2017-08-11","22.60","75.10","1.00","19.10","35.21","2.74","2.06","0.68","26.41","12.53","1.99","9.65","2.65"
"","2017-08-12","17.80","83.30","0.70","4.40","34.96","2.04","1.7","0.34","26.22","22.26","3.74","17.14","3.59"
"","2017-08-13","17.40","70.10","0.40","0.00","34.71","1.99","1.39","0.59","26.03","18.81","3.51","14.48","3.07"
"","2017-08-14","16.70","64.50","0.30","0.00","34.46","1.9","1.23","0.67","25.85","12.66","2.49","9.75","2.09"
"","2017-08-15","18.70","55.70","1.20","0.00","34.21","2.16","1.2","0.96","25.66","20.69","4.27","15.93","3.98"
"","2017-08-16","18.70","73.80","0.30","10.60","33.95","2.16","1.59","0.57","25.46","21.42","3.9","16.49","3.51"
"","2017-08-17","18.50","80.40","0.40","0.20","33.7","2.13","1.71","0.42","25.28","15.53","2.72","11.96","2.59"
"","2017-08-18","22.30","67.50","0.50","1.50","33.45","2.69","1.82","0.88","25.09","12.72","2.3","9.79","2.49"
"","2017-08-19","19.30","73.40","0.70","1.20","33.16","2.24","1.64","0.6","24.87","12.15","2.25","9.36","2.26"
"","2017-08-20","15.70","73.90","0.20","0.00","32.91","1.78","1.32","0.47","24.68","11.63","2.29","8.96","1.79"
"","2017-08-21","14.20","84.40","0.40","5.30","32.66","1.62","1.37","0.25","24.5","16.22","3.08","12.49","2.36"
"","2017-08-22","14.40","88.00","0.70","5.40","32.41","1.64","1.44","0.2","24.31","11.82","2.21","9.1","1.75"
"","2017-08-23","15.30","78.80","0.30","0.00","32.11","1.74","1.37","0.37","24.08","10.95","2.15","8.43","1.68"
"","2017-08-24","16.20","70.50","0.30","0.00","31.82","1.84","1.3","0.54","23.87","9.3","1.92","7.16","1.52"
"","2017-08-25","17.80","70.00","0.50","0.00","31.53","2.04","1.43","0.61","23.65","8.77","1.79","6.75","1.61"
"","2017-08-26","17.50","67.90","0.20","0.00","31.23","2","1.36","0.64","23.42","14.9","3.13","11.47","2.33"
"","2017-08-27","18.00","77.90","0.60","15.20","30.94","2.06","1.61","0.46","23.21","9.17","1.8","7.06","1.63"
"","2017-08-28","16.30","79.20","0.20","0.00","30.65","1.85","1.47","0.39","22.99","13.57","2.75","10.45","2.05"
"","2017-08-29","16.80","69.70","0.50","0.00","30.35","1.91","1.33","0.58","22.76","17.19","3.71","13.24","2.71"
"","2017-08-30","19.90","56.10","0.80","0.00","30.06","2.32","1.3","1.02","22.55","19.06","4.4","14.68","3.47"
"","2017-08-31","21.40","60.80","0.80","0.00","29.77","2.55","1.55","1","22.33","7.98","1.75","6.15","1.93"
"","2017-09-01","15.30","93.30","0.30","23.20","29.48","1.74","1.62","0.12","22.11","10.71","2.11","8.24","1.55"
"","2017-09-02","13.50","81.60","0.60","3.60","29.18","1.55","1.26","0.28","21.89","8.05","1.75","6.2","1.23"
"","2017-09-03","13.50","84.00","0.40","0.00","28.89","1.55","1.3","0.25","21.67","11.47","2.5","8.83","1.61"
"","2017-09-04","13.50","90.80","0.90","0.60","28.6","1.55","1.41","0.14","21.45","12.23","2.59","9.42","1.65"
"","2017-09-05","16.50","89.10","0.50","1.60","28.3","1.88","1.67","0.2","21.23","15.95","3.27","12.28","2.34"
"","2017-09-06","16.20","89.60","0.20","2.60","28.01","1.84","1.65","0.19","21.01","7.53","1.56","5.79","1.12"
"","2017-09-07","13.10","95.80","1.10","24.30","27.67","1.51","1.44","0.06","20.75","7.02","1.51","5.41","0.91"
"","2017-09-08","14.10","86.10","0.80","0.60","27.34","1.61","1.39","0.22","20.51","11.29","2.54","8.69","1.61"
"","2017-09-09","16.60","75.10","0.70","0.00","27.05","1.89","1.42","0.47","20.29","15.44","3.62","11.88","2.38"
"","2017-09-10","14.80","90.10","0.10","0.70","26.75","1.68","1.52","0.17","20.06","17.1","3.81","13.17","2.35"
"","2017-09-11","15.30","88.70","0.50","2.50","26.46","1.74","1.54","0.2","19.85","16.59","3.73","12.77","2.29"
"","2017-09-12","15.10","79.80","0.30","0.00","26.17","1.72","1.37","0.35","19.63","13.64","3.28","10.51","1.9"
"","2017-09-13","13.40","78.80","1.30","0.20","25.87","1.54","1.21","0.33","19.4","7.77","1.94","5.98","1.36"
"","2017-09-14","13.20","77.70","1.60","0.90","25.58","1.52","1.18","0.34","19.19","9.39","2.39","7.23","1.61"
"","2017-09-15","12.30","77.00","1.00","1.70","25.29","1.43","1.1","0.33","18.97","15.58","4.07","12","2.09"
"","2017-09-16","12.20","81.80","0.30","0.60","25","1.42","1.16","0.26","18.75","11.56","2.98","8.91","1.46"
"","2017-09-17","13.60","80.70","0.10","0.20","24.66","1.56","1.26","0.3","18.5","11.55","2.99","8.89","1.47"
"","2017-09-18","12.20","82.90","1.00","1.30","24.33","1.42","1.18","0.24","18.25","14.16","3.73","10.9","1.81"
"","2017-09-19","11.10","78.30","0.20","0.00","24.03","1.32","1.03","0.29","18.02","11.58","3.19","8.92","1.37"
"","2017-09-20","11.00","77.20","0.20","0.00","23.74","1.31","1.01","0.3","17.81","8.52","2.39","6.56","1.03"
"","2017-09-21","11.90","77.90","0.50","0.00","23.45","1.39","1.09","0.31","17.59","8.82","2.48","6.79","1.17"
"","2017-09-22","12.40","91.10","0.30","4.90","23.11","1.44","1.31","0.13","17.33","5.78","1.54","4.45","0.72"
"","2017-09-23","14.30","92.50","0.50","0.20","22.78","1.63","1.51","0.12","17.09","5.7","1.48","4.39","0.76"
"","2017-09-24","14.30","89.70","0.40","0.00","22.48","1.63","1.46","0.17","16.86","8.96","2.4","6.9","1.16"
"","2017-09-25","13.10","89.70","0.90","2.10","22.19","1.51","1.35","0.16","16.64","11.74","3.25","9.04","1.43"
"","2017-09-26","13.40","89.40","0.80","0.20","21.9","1.54","1.37","0.16","16.43","12.14","3.39","9.34","1.48"
"","2017-09-27","14.90","66.20","1.70","0.00","21.6","1.69","1.12","0.57","16.2","5.4","1.71","4.16","1.59"
"","2017-09-28","13.20","66.00","1.70","0.00","21.27","1.52","1","0.52","15.95","10.82","3.52","8.33","1.98"
"","2017-09-29","10.70","70.20","1.20","0.00","20.93","1.29","0.9","0.38","15.7","9.22","3.04","7.1","1.41"
"","2017-09-30","10.60","70.10","1.30","0.00","20.6","1.28","0.9","0.38","15.45","11.49","3.85","8.85","1.62"
"","2017-10-01","10.70","69.80","1.40","0.00","20.31","1.29","0.9","0.39","15.23","8.05","2.74","6.2","1.37"
"","2017-10-02","11.80","67.50","1.60","3.20","20.01","1.38","0.93","0.45","15.01","12.25","4.25","9.43","1.89"
"","2017-10-03","12.50","89.50","0.80","10.80","19.72","1.45","1.3","0.15","14.79","10.5","3.3","8.09","1.19"
"","2017-10-04","11.00","81.60","1.50","0.50","19.43","1.31","1.07","0.24","14.57","12.02","4.04","9.25","1.45"
"","2017-10-05","9.10","94.40","1.40","32.90","19.13","1.16","1.09","0.06","14.35","10.66","3.5","8.2","0.97"
"","2017-10-06","9.10","89.40","1.00","0.60","18.84","1.16","1.03","0.12","14.13","11.8","4.02","9.08","1.14"
"","2017-10-07","9.30","92.40","0.80","1.80","18.55","1.17","1.08","0.09","13.91","9.03","3.08","6.95","0.87"
"","2017-10-08","9.50","79.20","1.50","4.70","18.25","1.19","0.94","0.25","13.69","10.23","3.74","7.88","1.25"
"","2017-10-09","8.50","76.00","1.80","0.40","17.96","1.11","0.84","0.27","13.47","4.73","1.79","3.64","0.95"
"","2017-10-10","9.10","80.00","1.10","0.60","17.67","1.16","0.92","0.23","13.25","6.51","2.45","5.01","0.84"
"","2017-10-11","12.80","91.60","1.20","4.10","17.38","1.48","1.35","0.12","13.04","4.35","1.53","3.35","0.56"
"","2017-10-12","13.00","77.30","1.90","1.70","17.08","1.5","1.16","0.34","12.81","4.27","1.64","3.29","1.07"
"","2017-10-13","11.00","69.10","1.80","0.40","16.79","1.31","0.91","0.41","12.59","4.51","1.86","3.47","1.2"
"","2017-10-14","13.10","84.30","0.90","0.00","16.5","1.51","1.27","0.24","12.38","7.83","2.99","6.03","0.93"
"","2017-10-15","15.30","82.30","1.00","0.00","16.2","1.74","1.43","0.31","12.15","4.96","1.89","3.82","0.8"
"","2017-10-16","14.20","83.20","0.40","0.00","15.91","1.62","1.35","0.27","11.93","4.5","1.77","3.47","0.55"
"","2017-10-17","13.60","84.80","0.20","0.00","15.6","1.56","1.32","0.24","11.7","8.51","3.41","6.55","0.82"
"","2017-10-18","11.90","89.50","0.00","0.00","15.37","1.39","1.25","0.15","11.53","7.28","2.96","5.61","0.63"
"","2017-10-19","10.80","86.50","0.40","0.00","15.07","1.3","1.12","0.17","11.3","7.32","3.11","5.63","0.65"
"","2017-10-20","12.00","90.30","1.00","0.00","14.78","1.4","1.27","0.14","11.09","3.98","1.67","3.07","0.47"
"","2017-10-21","11.70","85.40","0.50","0.20","14.53","1.38","1.17","0.2","10.9","3.63","1.59","2.8","0.41"
"","2017-10-22","7.60","97.50","0.40","4.60","14.28","1.04","1.02","0.03","10.71","7.7","3.39","5.93","0.52"
"","2017-10-23","7.10","96.70","0.10","0.20","14.03","1.01","0.98","0.03","10.52","5.1","2.31","3.93","0.34"
"","2017-10-24","8.50","91.20","0.50","0.00","13.77","1.11","1.01","0.1","10.33","6.78","3.15","5.22","0.49"
"","2017-10-25","10.00","94.30","1.80","15.00","13.52","1.23","1.16","0.07","10.14","8.31","3.84","6.4","0.61"
"","2017-10-26","10.80","82.80","1.20","0.00","13.27","1.3","1.07","0.22","9.95","6.27","3.07","4.83","0.7"
"","2017-10-27","9.40","84.60","1.10","1.80","13.02","1.18","1","0.18","9.77","7","3.51","5.39","0.64"
"","2017-10-28","7.90","90.00","1.80","3.20","12.77","1.07","0.96","0.11","9.58","3.19","1.61","2.46","0.4"
"","2017-10-29","7.00","79.80","3.20","7.30","12.52","1","0.8","0.2","9.39","3.13","1.68","2.41","0.86"
"","2017-10-30","3.80","65.40","2.20","0.00","12.27","0.8","0.52","0.28","9.2","3.07","1.77","2.36","0.96"
"","2017-10-31","3.80","67.60","1.30","0.20","12.02","0.8","0.54","0.26","9.02","3.01","1.76","2.31","0.64"
