"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2016-05-14","14.30","71.80","1.30","0.00","38.18","1.63","1.17","0.46","28.64","25.37","4.42","19.54","3.93"
"","2016-05-15","8.80","72.10","1.10","2.80","38.39","1.13","0.82","0.32","28.79","25.88","4.65","19.93","3.34"
"","2016-05-16","8.30","82.80","1.40","4.00","38.6","1.09","0.91","0.19","28.95","26.16","4.49","20.14","3.12"
"","2016-05-17","8.30","82.40","0.90","1.80","38.77","1.09","0.9","0.19","29.08","26.15","4.47","20.14","3.2"
"","2016-05-18","10.50","75.90","0.40","0.00","38.94","1.27","0.96","0.31","29.21","13.02","2.25","10.03","1.86"
"","2016-05-19","13.20","64.80","0.70","0.00","39.1","1.52","0.98","0.53","29.33","10.26","1.83","7.9","1.84"
"","2016-05-20","15.80","66.40","0.50","0.40","39.27","1.8","1.19","0.6","29.45","11.65","2.01","8.97","2.06"
"","2016-05-21","16.70","72.50","0.50","0.00","39.44","1.9","1.38","0.52","29.58","10.59","1.73","8.16","1.9"
"","2016-05-22","20.00","57.60","1.00","0.00","39.61","2.34","1.35","0.99","29.71","9.9","1.71","7.62","2.48"
"","2016-05-23","22.90","47.00","1.90","0.00","39.77","2.79","1.31","1.48","29.83","16.82","3.07","12.95","4.78"
"","2016-05-24","22.50","44.40","1.50","0.00","39.94","2.73","1.21","1.52","29.96","12.93","2.41","9.95","3.89"
"","2016-05-25","20.70","46.40","0.80","0.00","40.11","2.44","1.13","1.31","30.08","27.25","5.06","20.98","5.19"
"","2016-05-26","16.80","71.00","0.80","0.00","40.28","1.91","1.36","0.55","30.21","27.26","4.39","20.99","4.49"
"","2016-05-27","18.50","67.80","0.50","0.00","40.44","2.13","1.44","0.69","30.33","26.51","4.25","20.41","4.54"
"","2016-05-28","18.80","74.90","0.80","6.40","40.57","2.17","1.63","0.54","30.43","24.12","3.64","18.57","4.21"
"","2016-05-29","21.90","64.40","1.40","0.20","40.7","2.63","1.69","0.94","30.53","27.07","4.17","20.85","5.38"
"","2016-05-30","23.10","64.80","1.80","5.40","40.82","2.83","1.83","0.99","30.62","27.77","4.15","21.38","5.8"
"","2016-05-31","20.50","87.30","0.70","8.20","40.95","2.41","2.11","0.31","30.71","27.88","3.62","21.46","4.89"
"","2016-06-01","20.60","83.50","1.70","0.20","41.03","2.43","2.03","0.4","30.77","27.93","3.73","21.51","4.87"
"","2016-06-02","20.30","80.60","1.20","0.00","41.11","2.38","1.92","0.46","30.83","27.98","3.85","21.55","4.94"
"","2016-06-03","21.40","60.40","1.00","0.00","41.2","2.55","1.54","1.01","30.9","27.94","4.45","21.51","5.38"
"","2016-06-04","21.10","58.40","0.80","0.00","41.28","2.5","1.46","1.04","30.96","27.62","4.49","21.27","5.22"
"","2016-06-05","18.60","50.20","1.10","0.00","41.37","2.14","1.08","1.07","31.03","27.06","4.81","20.84","5.1"
"","2016-06-06","15.80","47.30","1.10","0.00","41.45","1.8","0.85","0.95","31.09","15.3","2.81","11.78","3.23"
"","2016-06-07","16.40","43.40","0.70","0.00","41.53","1.87","0.81","1.06","31.15","25.09","4.72","19.32","4.38"
"","2016-06-08","19.00","46.50","1.10","1.00","41.62","2.2","1.02","1.18","31.22","27.25","4.94","20.98","5.25"
"","2016-06-09","17.20","41.50","1.10","0.00","41.7","1.96","0.81","1.15","31.28","13.4","2.54","10.32","3.21"
"","2016-06-10","15.90","51.40","0.20","0.20","41.78","1.81","0.93","0.88","31.34","26.61","4.73","20.49","4.19"
"","2016-06-11","14.10","55.00","0.00","0.00","41.83","1.61","0.88","0.72","31.37","25.06","4.39","19.3","3.7"
"","2016-06-12","16.20","46.30","0.00","0.00","41.87","1.84","0.85","0.99","31.4","11.83","2.17","9.11","1.8"
"","2016-06-13","19.50","34.70","0.10","0.00","41.91","2.27","0.79","1.48","31.43","14.57","2.87","11.22","2.45"
"","2016-06-14","17.80","65.90","0.40","1.90","41.95","2.04","1.34","0.7","31.46","10.49","1.66","8.08","1.97"
"","2016-06-15","20.00","64.70","0.90","0.20","41.99","2.34","1.51","0.83","31.49","18.95","2.92","14.59","3.72"
"","2016-06-16","19.70","67.00","1.00","8.50","42.04","2.3","1.54","0.76","31.53","21.7","3.3","16.71","4.12"
"","2016-06-17","16.90","91.30","1.50","38.90","42.08","1.93","1.76","0.17","31.56","16.62","2.24","12.8","2.62"
"","2016-06-18","17.40","78.30","1.10","0.70","42.08","1.99","1.56","0.43","31.56","26.11","3.8","20.11","4.35"
"","2016-06-19","19.50","66.30","0.60","0.00","42.12","2.27","1.5","0.76","31.59","11.03","1.69","8.49","2.25"
"","2016-06-20","15.50","83.40","0.90","5.30","42.12","1.76","1.47","0.29","31.59","10.53","1.53","8.11","1.83"
"","2016-06-21","17.10","86.60","0.80","0.00","42.12","1.95","1.69","0.26","31.59","18.21","2.52","14.02","3.01"
"","2016-06-22","20.40","66.50","0.70","0.00","42.12","2.4","1.59","0.8","31.59","19.82","2.98","15.26","3.78"
"","2016-06-23","24.10","53.30","1.00","0.00","42.12","3","1.6","1.4","31.59","10.53","1.67","8.11","2.95"
"","2016-06-24","26.60","53.80","1.00","0.00","42.08","3.48","1.87","1.61","31.56","19.31","2.91","14.87","4.64"
"","2016-06-25","26.40","68.40","1.50","12.70","42.08","3.44","2.35","1.09","31.56","15.62","1.98","12.03","3.96"
"","2016-06-26","20.60","86.50","1.00","1.40","42.04","2.43","2.1","0.33","31.53","11.01","1.4","8.48","2.12"
"","2016-06-27","19.30","67.10","0.60","1.20","41.99","2.24","1.5","0.74","31.49","10.5","1.61","8.08","2.15"
"","2016-06-28","20.40","63.50","0.70","0.00","41.95","2.4","1.52","0.87","31.46","15.08","2.34","11.61","3.05"
"","2016-06-29","19.20","77.60","0.90","3.60","41.91","2.22","1.73","0.5","31.43","15.81","2.24","12.17","2.95"
"","2016-06-30","21.20","70.90","0.90","1.00","41.87","2.52","1.79","0.73","31.4","14.43","2.07","11.11","2.99"
"","2016-07-01","21.80","72.50","0.90","6.20","41.83","2.61","1.89","0.72","31.37","13.8","1.93","10.63","2.9"
"","2016-07-02","22.70","70.00","0.40","4.10","41.74","2.76","1.93","0.83","31.31","21.67","3.04","16.69","4.14"
"","2016-07-03","17.80","64.50","0.70","0.00","41.66","2.04","1.31","0.72","31.25","18.1","2.91","13.94","3.3"
"","2016-07-04","16.20","60.40","1.00","0.00","41.57","1.84","1.11","0.73","31.18","13.86","2.33","10.67","2.77"
"","2016-07-05","18.50","56.90","0.90","3.70","41.49","2.13","1.21","0.92","31.12","19.39","3.27","14.93","3.75"
"","2016-07-06","14.10","89.90","0.70","7.10","41.41","1.61","1.45","0.16","31.06","16.39","2.39","12.62","2.47"
"","2016-07-07","15.60","69.80","0.90","0.40","41.32","1.77","1.24","0.54","30.99","20.72","3.33","15.96","3.48"
"","2016-07-08","18.80","60.40","1.20","2.50","41.24","2.17","1.31","0.86","30.93","25.37","4.19","19.54","4.75"
"","2016-07-09","16.90","82.90","0.40","2.70","41.16","1.93","1.6","0.33","30.87","26.8","3.91","20.64","4.36"
"","2016-07-10","20.10","71.00","0.40","0.00","41.07","2.35","1.67","0.68","30.8","26.35","3.94","20.29","4.67"
"","2016-07-11","24.80","63.40","0.80","3.20","40.95","3.13","1.98","1.15","30.71","25.29","3.66","19.47","5.2"
"","2016-07-12","21.50","74.80","0.60","0.00","40.82","2.56","1.92","0.65","30.62","21.89","3.09","16.85","4.09"
"","2016-07-13","20.10","76.40","1.00","0.20","40.7","2.35","1.8","0.56","30.53","15.85","2.29","12.2","3.05"
"","2016-07-14","16.00","99.50","1.00","41.40","40.57","1.82","1.81","0.01","30.43","20.84","2.82","16.05","3.05"
"","2016-07-15","15.20","90.40","0.80","14.50","40.44","1.73","1.56","0.17","30.33","24.33","3.55","18.73","3.66"
"","2016-07-16","17.10","72.20","0.50","0.00","40.32","1.95","1.41","0.54","30.24","16.96","2.7","13.06","2.91"
"","2016-07-17","18.00","71.60","0.50","0.00","40.19","2.06","1.48","0.59","30.14","14.95","2.36","11.51","2.66"
"","2016-07-18","16.80","79.90","0.70","0.00","40.07","1.91","1.53","0.38","30.05","10.63","1.63","8.19","1.9"
"","2016-07-19","18.20","75.30","0.40","1.20","39.94","2.09","1.57","0.52","29.96","22.85","3.53","17.59","3.87"
"","2016-07-20","19.30","61.70","0.80","0.00","39.77","2.24","1.38","0.86","29.83","20.19","3.4","15.55","3.79"
"","2016-07-21","20.20","58.00","0.40","0.00","39.61","2.37","1.37","0.99","29.71","24.45","4.21","18.83","4.34"
"","2016-07-22","18.70","67.20","0.30","0.00","39.44","2.16","1.45","0.71","29.58","25.68","4.22","19.78","4.34"
"","2016-07-23","19.70","80.10","0.40","0.00","39.27","2.3","1.84","0.46","29.45","26.65","3.91","20.52","4.61"
"","2016-07-24","21.40","74.80","0.40","0.00","39.1","2.55","1.91","0.64","29.33","26.05","3.85","20.06","4.7"
"","2016-07-25","24.00","66.70","0.80","0.00","38.94","2.98","1.99","0.99","29.21","21.54","3.24","16.58","4.39"
"","2016-07-26","24.10","67.20","1.30","0.00","38.73","3","2.02","0.98","29.05","14.28","2.14","11","3.42"
"","2016-07-27","22.40","77.90","0.50","20.50","38.52","2.71","2.11","0.6","28.89","24.29","3.45","18.7","4.5"
"","2016-07-28","21.00","82.40","0.70","0.20","38.31","2.49","2.05","0.44","28.73","22.83","3.26","17.58","4.09"
"","2016-07-29","19.90","83.50","0.80","4.00","38.1","2.32","1.94","0.38","28.58","25.68","3.77","19.77","4.42"
"","2016-07-30","20.50","75.80","1.00","0.00","37.89","2.41","1.83","0.58","28.42","24.46","3.78","18.83","4.4"
"","2016-07-31","20.90","71.00","0.40","0.00","37.68","2.47","1.75","0.72","28.26","25.02","4.02","19.27","4.44"
"","2016-08-01","18.90","76.10","0.50","4.80","37.47","2.18","1.66","0.52","28.1","24.88","4.02","19.16","4.21"
"","2016-08-02","16.20","80.20","0.60","6.00","37.26","1.84","1.48","0.36","27.95","17.2","2.85","13.24","2.78"
"","2016-08-03","17.60","82.30","0.50","0.20","37.05","2.01","1.66","0.36","27.79","20.86","3.34","16.06","3.41"
"","2016-08-04","21.60","82.20","0.60","1.80","36.84","2.58","2.12","0.46","27.63","23.71","3.47","18.26","4.26"
"","2016-08-05","18.70","93.00","0.40","3.50","36.63","2.16","2.01","0.15","27.47","23.9","3.5","18.41","3.96"
"","2016-08-06","17.00","87.00","0.30","4.70","36.43","1.94","1.69","0.25","27.32","22.35","3.58","17.21","3.57"
"","2016-08-07","16.90","72.10","0.30","0.00","36.22","1.93","1.39","0.54","27.17","23.61","4.2","18.18","3.75"
"","2016-08-08","21.10","67.80","0.30","5.00","35.96","2.5","1.7","0.81","26.97","22.83","3.93","17.58","4.01"
"","2016-08-09","15.90","89.90","0.30","1.10","35.71","1.81","1.62","0.18","26.78","13.86","2.27","10.67","2.16"
"","2016-08-10","14.30","75.10","0.40","0.00","35.46","1.63","1.22","0.41","26.6","12.62","2.33","9.72","1.97"
"","2016-08-11","13.20","66.50","0.30","0.00","35.21","1.52","1.01","0.51","26.41","12.53","2.46","9.65","1.89"
"","2016-08-12","15.00","67.20","0.30","0.00","34.96","1.71","1.15","0.56","26.22","22.26","4.32","17.14","3.35"
"","2016-08-13","19.80","70.40","0.40","0.00","34.71","2.31","1.63","0.68","26.03","18.81","3.37","14.48","3.25"
"","2016-08-14","18.70","68.20","0.50","0.00","34.46","2.16","1.47","0.69","25.85","12.66","2.37","9.75","2.28"
"","2016-08-15","16.60","73.00","0.60","0.00","34.21","1.89","1.38","0.51","25.66","20.69","3.89","15.93","3.3"
"","2016-08-16","15.30","73.30","0.60","0.00","33.95","1.74","1.27","0.46","25.46","21.42","4.12","16.49","3.28"
"","2016-08-17","14.30","81.00","0.80","1.40","33.7","1.63","1.32","0.31","25.28","15.53","2.91","11.96","2.35"
"","2016-08-18","15.10","86.60","1.10","0.90","33.45","1.72","1.49","0.23","25.09","12.72","2.3","9.79","1.97"
"","2016-08-19","17.20","71.10","1.30","0.20","33.16","1.96","1.4","0.57","24.87","12.15","2.36","9.36","2.4"
"","2016-08-20","20.70","62.90","0.80","0.00","32.91","2.44","1.54","0.91","24.68","11.63","2.3","8.96","2.45"
"","2016-08-21","18.10","91.30","0.50","9.60","32.66","2.08","1.9","0.18","24.5","16.22","2.74","12.49","2.59"
"","2016-08-22","17.00","86.50","0.70","0.20","32.41","1.94","1.68","0.26","24.31","11.82","2.13","9.1","1.91"
"","2016-08-23","16.60","94.10","0.70","1.00","32.11","1.89","1.78","0.11","24.08","10.95","1.91","8.43","1.66"
"","2016-08-24","17.50","84.20","0.40","0.20","31.82","2","1.68","0.32","23.87","9.3","1.72","7.16","1.53"
"","2016-08-25","19.60","67.90","0.80","0.00","31.53","2.28","1.55","0.73","23.65","8.77","1.77","6.75","1.88"
"","2016-08-26","22.50","56.10","0.50","0.00","31.23","2.73","1.53","1.2","23.42","14.9","3.19","11.47","2.86"
"","2016-08-27","23.40","57.90","0.90","0.00","30.94","2.88","1.67","1.21","23.21","9.17","1.92","7.06","2.36"
"","2016-08-28","23.20","56.80","0.60","0.00","30.65","2.84","1.62","1.23","22.99","13.57","2.91","10.45","2.77"
"","2016-08-29","20.60","70.20","0.90","0.20","30.35","2.43","1.7","0.72","22.76","17.19","3.47","13.24","3.16"
"","2016-08-30","16.40","70.70","1.40","0.00","30.06","1.87","1.32","0.55","22.55","19.06","4.15","14.68","3.18"
"","2016-08-31","17.00","70.00","0.90","0.00","29.77","1.94","1.36","0.58","22.33","7.98","1.75","6.15","1.64"
"","2016-09-01","19.20","62.90","0.60","0.00","29.48","2.22","1.4","0.83","22.11","10.71","2.41","8.24","2.03"
"","2016-09-02","16.90","71.80","0.50","0.20","29.18","1.93","1.38","0.54","21.89","8.05","1.78","6.2","1.42"
"","2016-09-03","19.10","63.80","0.60","0.00","28.89","2.21","1.41","0.8","21.67","11.47","2.63","8.83","2.12"
"","2016-09-04","17.40","83.80","0.40","1.10","28.6","1.99","1.67","0.32","21.45","12.23","2.53","9.42","1.9"
"","2016-09-05","15.80","92.60","0.30","5.90","28.3","1.8","1.66","0.13","21.23","15.95","3.25","12.28","2.29"
"","2016-09-06","16.00","81.20","0.30","0.20","28.01","1.82","1.48","0.34","21.01","7.53","1.65","5.79","1.16"
"","2016-09-07","16.40","75.50","0.30","0.00","27.67","1.87","1.41","0.46","20.75","7.02","1.61","5.41","1.12"
"","2016-09-08","19.80","75.10","0.30","0.00","27.34","2.31","1.73","0.58","20.51","11.29","2.47","8.69","1.86"
"","2016-09-09","22.00","69.70","0.40","0.00","27.05","2.64","1.84","0.8","20.29","15.44","3.41","11.88","2.66"
"","2016-09-10","19.10","86.50","0.30","0.00","26.75","2.21","1.91","0.3","20.06","17.1","3.56","13.17","2.65"
"","2016-09-11","20.40","81.00","0.30","0.00","26.46","2.4","1.94","0.46","19.85","16.59","3.53","12.77","2.66"
"","2016-09-12","23.10","68.00","0.40","0.00","26.17","2.83","1.92","0.9","19.63","13.64","3.08","10.51","2.44"
"","2016-09-13","22.40","69.10","0.50","0.00","25.87","2.71","1.87","0.84","19.4","7.77","1.79","5.98","1.56"
"","2016-09-14","19.10","65.80","0.60","0.00","25.58","2.21","1.45","0.76","19.19","9.39","2.39","7.23","1.73"
"","2016-09-15","18.00","65.20","0.60","0.00","25.29","2.06","1.35","0.72","18.97","15.58","4.09","12","2.47"
"","2016-09-16","17.90","59.80","0.80","0.00","25","2.05","1.23","0.82","18.75","11.56","3.2","8.91","2.13"
"","2016-09-17","17.20","66.40","1.10","0.00","24.66","1.96","1.3","0.66","18.5","11.55","3.12","8.89","2.15"
"","2016-09-18","14.40","57.70","1.30","0.00","24.33","1.64","0.95","0.69","18.25","14.16","4.19","10.9","2.5"
"","2016-09-19","12.80","57.20","0.80","0.00","24.03","1.48","0.85","0.63","18.02","11.58","3.51","8.92","1.85"
"","2016-09-20","13.10","72.40","0.50","0.00","23.74","1.51","1.09","0.42","17.81","8.52","2.41","6.56","1.23"
"","2016-09-21","13.30","70.70","0.70","0.00","23.45","1.53","1.08","0.45","17.59","8.82","2.54","6.79","1.36"
"","2016-09-22","12.20","76.30","0.70","0.00","23.11","1.42","1.08","0.34","17.33","5.78","1.66","4.45","0.93"
"","2016-09-23","11.90","76.10","0.40","0.00","22.78","1.39","1.06","0.33","17.09","5.7","1.66","4.39","0.8"
"","2016-09-24","14.20","72.70","0.80","0.00","22.48","1.62","1.18","0.44","16.86","8.96","2.64","6.9","1.41"
"","2016-09-25","11.60","72.80","0.50","0.00","22.19","1.37","0.99","0.37","16.64","11.74","3.58","9.04","1.46"
"","2016-09-26","11.90","77.20","0.90","0.00","21.9","1.39","1.08","0.32","16.43","12.14","3.67","9.34","1.57"
"","2016-09-27","10.40","73.50","0.60","0.00","21.6","1.26","0.93","0.33","16.2","5.4","1.7","4.16","0.81"
"","2016-09-28","12.50","78.60","0.90","0.00","21.27","1.45","1.14","0.31","15.95","10.82","3.32","8.33","1.43"
"","2016-09-29","18.70","65.80","1.40","0.00","20.93","2.16","1.42","0.74","15.7","9.22","2.89","7.1","2.03"
"","2016-09-30","16.60","66.90","0.90","0.00","20.6","1.89","1.26","0.63","15.45","11.49","3.73","8.85","1.85"
"","2016-10-01","13.30","83.80","0.60","0.00","20.31","1.53","1.28","0.25","15.23","8.05","2.5","6.2","1.03"
"","2016-10-02","15.20","84.20","0.60","0.40","20.01","1.73","1.45","0.27","15.01","12.25","3.75","9.43","1.55"
"","2016-10-03","12.60","99.40","0.80","20.20","19.72","1.46","1.45","0.01","14.79","10.5","3.14","8.09","1.08"
"","2016-10-04","11.00","70.00","1.70","0.90","19.43","1.31","0.92","0.39","14.57","12.02","4.26","9.25","1.76"
"","2016-10-05","7.00","94.10","1.40","18.90","19.13","1","0.94","0.06","14.35","10.66","3.57","8.2","0.9"
"","2016-10-06","7.50","99.80","1.00","11.60","18.84","1.04","1.03","0","14.13","11.8","3.91","9.08","0.93"
"","2016-10-07","6.50","99.50","0.20","1.30","18.55","0.97","0.96","0","13.91","9.03","3.07","6.95","0.77"
"","2016-10-08","7.80","93.50","0.30","0.50","18.25","1.06","0.99","0.07","13.69","10.23","3.58","7.88","0.9"
"","2016-10-09","7.60","92.30","0.20","3.30","17.96","1.04","0.96","0.08","13.47","4.73","1.69","3.64","0.43"
"","2016-10-10","6.50","93.70","0.20","1.60","17.67","0.97","0.91","0.06","13.25","6.51","2.37","5.01","0.54"
"","2016-10-11","6.80","95.90","1.10","3.30","17.38","0.99","0.95","0.04","13.04","4.35","1.59","3.35","0.37"
"","2016-10-12","6.90","96.00","1.10","3.00","17.08","0.99","0.96","0.04","12.81","4.27","1.59","3.29","0.36"
"","2016-10-13","6.90","80.30","1.20","0.00","16.79","0.99","0.8","0.2","12.59","4.51","1.81","3.47","0.64"
"","2016-10-14","6.00","77.30","1.70","0.00","16.5","0.94","0.72","0.21","12.38","7.83","3.23","6.03","0.96"
"","2016-10-15","4.90","84.50","2.60","3.90","16.2","0.87","0.73","0.13","12.15","4.96","2.04","3.82","0.7"
"","2016-10-16","4.20","97.40","1.70","10.80","15.91","0.82","0.8","0.02","11.93","4.5","1.82","3.47","0.29"
"","2016-10-17","4.40","89.40","1.30","0.20","15.6","0.84","0.75","0.09","11.7","8.51","3.59","6.55","0.64"
"","2016-10-18","7.70","90.50","0.90","0.40","15.37","1.05","0.95","0.1","11.53","7.28","3.06","5.61","0.61"
"","2016-10-19","8.60","99.90","0.90","5.60","15.07","1.12","1.12","0","11.3","7.32","3","5.63","0.5"
"","2016-10-20","7.50","99.90","1.10","19.00","14.78","1.04","1.04","0","11.09","3.98","1.68","3.07","0.25"
"","2016-10-21","7.10","96.10","0.90","1.70","14.53","1.01","0.97","0.04","10.9","3.63","1.59","2.8","0.27"
"","2016-10-22","6.60","98.30","0.10","0.40","14.28","0.97","0.96","0.02","10.71","7.7","3.41","5.93","0.51"
"","2016-10-23","6.00","96.50","0.80","0.20","14.03","0.94","0.9","0.03","10.52","5.1","2.32","3.93","0.33"
"","2016-10-24","8.50","87.60","1.40","0.90","13.77","1.11","0.97","0.14","10.33","6.78","3.2","5.22","0.63"
"","2016-10-25","8.50","96.90","0.10","2.80","13.52","1.11","1.08","0.03","10.14","8.31","3.85","6.4","0.55"
"","2016-10-26","4.60","90.00","0.10","0.00","13.27","0.85","0.76","0.08","9.95","6.27","3.1","4.83","0.34"
"","2016-10-27","6.80","85.50","0.50","0.00","13.02","0.99","0.84","0.14","9.77","7","3.55","5.39","0.47"
"","2016-10-28","9.70","87.40","1.40","1.20","12.77","1.2","1.05","0.15","9.58","3.19","1.61","2.46","0.44"
"","2016-10-29","7.00","82.30","1.50","2.60","12.52","1","0.82","0.18","9.39","3.13","1.67","2.41","0.51"
"","2016-10-30","5.50","80.10","1.00","0.00","12.27","0.9","0.72","0.18","9.2","3.07","1.69","2.36","0.41"
"","2016-10-31","5.20","84.80","0.30","0.00","12.02","0.88","0.75","0.13","9.02","3.01","1.67","2.31","0.19"
