"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2020-04-17","6.90","35.00","0.20","0.00","31.48","0.99","0.35","0.65","23.61","16.24","4.16","12.51","1.89"
"","2020-04-18","6.20","13.90","0.00","0.00","31.78","0.95","0.13","0.82","23.84","11.41","3.21","8.79","1.12"
"","2020-04-19","6.40","16.70","0.00","0.00","32.07","0.96","0.16","0.8","24.05","16.94","4.66","13.04","1.7"
"","2020-04-20","7.20","20.20","0.00","0.00","32.32","1.02","0.21","0.81","24.24","16.56","4.46","12.75","1.72"
"","2020-04-21","8.90","20.30","0.00","0.00","32.57","1.14","0.23","0.91","24.43","20.58","5.57","15.85","2.24"
"","2020-04-22","9.90","22.40","0.00","0.00","32.87","1.22","0.27","0.95","24.65","16.78","4.48","12.92","1.89"
"","2020-04-23","11.90","16.50","0.30","0.00","33.16","1.39","0.23","1.16","24.87","20.52","5.74","15.8","2.79"
"","2020-04-24","13.20","15.00","0.10","0.00","33.41","1.52","0.23","1.29","25.06","11.33","3.21","8.72","1.51"
"","2020-04-25","8.90","16.90","0.00","0.00","33.66","1.14","0.19","0.95","25.25","21.44","5.74","16.51","2.35"
"","2020-04-26","8.60","18.60","2.10","0.00","33.91","1.12","0.21","0.91","25.43","10.78","2.83","8.3","3.35"
"","2020-04-27","11.30","17.30","2.70","0.00","34.16","1.34","0.23","1.11","25.62","20.2","5.42","15.55","5.03"
"","2020-04-28","15.90","25.50","1.00","0.00","34.42","1.81","0.46","1.35","25.82","14.42","3.71","11.1","3.26"
"","2020-04-29","9.20","70.50","1.10","0.50","34.67","1.16","0.82","0.34","26","17.39","3.48","13.39","2.4"
"","2020-04-30","12.70","56.00","1.40","0.20","34.92","1.47","0.82","0.65","26.19","15.64","3.28","12.05","2.88"
"","2020-05-01","12.30","76.00","0.90","2.60","35.17","1.43","1.09","0.34","26.38","21.22","4","16.34","3.02"
"","2020-05-02","11.90","66.90","0.80","0.20","35.42","1.39","0.93","0.46","26.57","12.37","2.43","9.53","2.01"
"","2020-05-03","10.90","68.90","0.90","0.40","35.67","1.3","0.9","0.41","26.75","14.71","2.86","11.32","2.23"
"","2020-05-04","11.30","62.30","0.90","0.70","35.92","1.34","0.83","0.5","26.94","20.09","3.99","15.47","2.98"
"","2020-05-05","8.90","66.20","1.40","6.60","36.17","1.14","0.75","0.39","27.13","21.22","4.14","16.34","2.93"
"","2020-05-06","11.00","60.10","1.90","0.60","36.43","1.31","0.79","0.52","27.32","9.11","1.8","7.01","2.16"
"","2020-05-07","12.00","52.20","1.30","0.00","36.68","1.4","0.73","0.67","27.51","9.17","1.87","7.06","2.15"
"","2020-05-08","13.00","47.50","1.20","0.00","36.93","1.5","0.71","0.79","27.7","23.86","4.96","18.37","3.97"
"","2020-05-09","13.90","44.00","0.60","0.00","37.14","1.59","0.7","0.89","27.86","9.29","1.95","7.15","1.89"
"","2020-05-10","17.30","46.30","1.20","0.00","37.35","1.97","0.91","1.06","28.01","13.65","2.79","10.51","3.17"
"","2020-05-11","11.70","79.40","1.00","18.20","37.56","1.38","1.09","0.28","28.17","9.39","1.64","7.23","1.53"
"","2020-05-12","6.70","60.90","1.30","0.40","37.76","0.98","0.6","0.38","28.32","23.27","4.46","17.92","3.01"
"","2020-05-13","8.00","59.50","0.80","0.20","37.97","1.07","0.64","0.43","28.48","25.7","4.92","19.79","3.34"
"","2020-05-14","9.20","58.60","0.60","0.00","38.18","1.16","0.68","0.48","28.64","25.37","4.85","19.54","3.4"
"","2020-05-15","9.10","49.30","0.80","0.00","38.39","1.16","0.57","0.59","28.79","25.88","5.13","19.93","3.59"
"","2020-05-16","11.40","46.10","1.40","0.00","38.6","1.35","0.62","0.73","28.95","26.16","5.24","20.14","4.2"
"","2020-05-17","11.50","55.90","1.10","3.10","38.77","1.36","0.76","0.6","29.08","26.15","4.96","20.14","3.94"
"","2020-05-18","12.80","60.40","1.10","1.20","38.94","1.48","0.89","0.59","29.21","13.02","2.39","10.03","2.42"
"","2020-05-19","12.50","79.00","1.20","0.20","39.1","1.45","1.15","0.3","29.33","10.26","1.71","7.9","1.73"
"","2020-05-20","11.70","59.10","0.70","0.20","39.27","1.38","0.81","0.56","29.45","11.65","2.15","8.97","2"
"","2020-05-21","11.60","45.70","0.70","0.00","39.44","1.37","0.62","0.74","29.58","10.59","2.08","8.16","2.02"
"","2020-05-22","10.40","43.40","0.50","0.00","39.61","1.26","0.55","0.71","29.71","9.9","1.96","7.62","1.73"
"","2020-05-23","11.30","58.10","0.90","0.40","39.77","1.34","0.78","0.56","29.83","16.82","3.08","12.95","2.72"
"","2020-05-24","11.80","76.40","0.90","4.80","39.94","1.38","1.06","0.33","29.96","12.93","2.15","9.95","2.02"
"","2020-05-25","12.10","81.60","0.40","2.00","40.11","1.41","1.15","0.26","30.08","27.25","4.39","20.98","3.87"
"","2020-05-26","12.60","71.50","0.40","0.00","40.28","1.46","1.04","0.42","30.21","27.26","4.58","20.99","3.96"
"","2020-05-27","14.80","56.80","0.40","0.00","40.44","1.68","0.96","0.73","30.33","26.51","4.74","20.41","4.14"
"","2020-05-28","14.30","58.40","0.90","0.90","40.57","1.63","0.95","0.68","30.43","24.12","4.27","18.57","3.95"
"","2020-05-29","13.10","43.40","1.30","0.00","40.7","1.51","0.65","0.85","30.53","27.07","5.22","20.85","4.59"
"","2020-05-30","13.60","48.40","1.10","0.00","40.82","1.56","0.75","0.8","30.62","27.77","5.19","21.38","4.56"
"","2020-05-31","17.20","43.50","1.50","0.00","40.95","1.96","0.85","1.11","30.71","27.88","5.3","21.46","5.39"
"","2020-06-01","17.00","40.40","1.10","0.20","41.03","1.94","0.78","1.15","30.77","27.93","5.42","21.51","5.16"
"","2020-06-02","16.00","48.80","0.70","0.00","41.11","1.82","0.89","0.93","30.83","27.98","5.14","21.55","4.69"
"","2020-06-03","15.50","47.40","0.80","0.00","41.2","1.76","0.83","0.93","30.9","27.94","5.17","21.51","4.69"
"","2020-06-04","17.00","47.90","1.00","0.00","41.28","1.94","0.93","1.01","30.96","27.62","5.05","21.27","4.95"
"","2020-06-05","14.50","77.50","0.90","20.90","41.37","1.65","1.28","0.37","31.03","27.06","4.21","20.84","4.14"
"","2020-06-06","14.80","64.20","2.30","2.20","41.45","1.68","1.08","0.6","31.09","15.3","2.55","11.78","3.25"
"","2020-06-07","16.60","68.20","0.30","0.20","41.53","1.89","1.29","0.6","31.15","25.09","4","19.32","4.09"
"","2020-06-08","15.10","81.70","0.60","21.90","41.62","1.72","1.4","0.31","31.22","27.25","4.08","20.98","4.22"
"","2020-06-09","14.80","65.90","0.70","0.00","41.7","1.68","1.11","0.57","31.28","13.4","2.2","10.32","2.38"
"","2020-06-10","14.90","75.30","0.20","0.00","41.78","1.69","1.28","0.42","31.34","26.61","4.13","20.49","4.14"
"","2020-06-11","18.30","85.10","0.30","31.20","41.83","2.1","1.79","0.31","31.37","25.06","3.44","19.3","4.26"
"","2020-06-12","22.00","73.60","0.50","8.80","41.87","2.64","1.95","0.7","31.4","11.83","1.63","9.11","2.39"
"","2020-06-13","23.80","63.80","1.40","0.00","41.91","2.95","1.88","1.07","31.43","14.57","2.11","11.22","3.64"
"","2020-06-14","20.10","54.40","1.70","0.00","41.95","2.35","1.28","1.07","31.46","10.49","1.76","8.08","3.2"
"","2020-06-15","17.20","59.90","0.30","0.00","41.99","1.96","1.18","0.79","31.49","18.95","3.14","14.59","3.21"
"","2020-06-16","19.70","52.50","0.50","0.00","42.04","2.3","1.2","1.09","31.53","21.7","3.7","16.71","4.01"
"","2020-06-17","22.20","49.80","0.90","0.20","42.08","2.68","1.33","1.34","31.56","16.62","2.81","12.8","3.77"
"","2020-06-18","21.60","68.00","0.80","6.50","42.08","2.58","1.75","0.83","31.56","26.11","3.8","20.11","4.96"
"","2020-06-19","20.30","84.10","0.30","5.60","42.12","2.38","2","0.38","31.59","11.03","1.44","8.49","2.04"
"","2020-06-20","19.20","86.10","0.30","9.00","42.12","2.22","1.92","0.31","31.59","10.53","1.39","8.11","1.89"
"","2020-06-21","20.20","85.30","0.40","18.30","42.12","2.37","2.02","0.35","31.59","18.21","2.36","14.02","3.28"
"","2020-06-22","19.10","78.30","0.90","0.00","42.12","2.21","1.73","0.48","31.59","19.82","2.79","15.26","3.56"
"","2020-06-23","18.10","63.90","0.80","0.00","42.12","2.08","1.33","0.75","31.59","10.53","1.67","8.11","2.25"
"","2020-06-24","19.60","70.50","0.40","0.20","42.08","2.28","1.61","0.67","31.56","19.31","2.86","14.87","3.48"
"","2020-06-25","21.40","72.50","0.90","9.80","42.08","2.55","1.85","0.7","31.56","15.62","2.19","12.03","3.18"
"","2020-06-26","21.40","71.10","1.50","22.80","42.04","2.55","1.81","0.74","31.53","11.01","1.57","8.48","2.71"
"","2020-06-27","21.00","71.60","0.60","0.70","41.99","2.49","1.78","0.71","31.49","10.5","1.5","8.08","2.18"
"","2020-06-28","23.40","66.90","0.60","14.10","41.95","2.88","1.93","0.95","31.46","15.08","2.13","11.61","3.16"
"","2020-06-29","18.00","89.20","0.10","7.80","41.91","2.06","1.84","0.22","31.43","15.81","2.12","12.17","2.7"
"","2020-06-30","17.70","64.00","1.10","0.40","41.87","2.03","1.3","0.73","31.4","14.43","2.32","11.11","2.95"
"","2020-07-01","18.40","68.70","1.10","4.10","41.83","2.12","1.45","0.66","31.37","13.8","2.13","10.63","2.81"
"","2020-07-02","19.70","69.70","0.90","6.10","41.74","2.3","1.6","0.7","31.31","21.67","3.25","16.69","4.04"
"","2020-07-03","18.40","72.10","0.50","3.60","41.66","2.12","1.53","0.59","31.25","18.1","2.73","13.94","3.2"
"","2020-07-04","20.60","54.40","1.30","0.00","41.57","2.43","1.32","1.11","31.18","13.86","2.33","10.67","3.44"
"","2020-07-05","22.60","55.70","1.50","0.70","41.49","2.74","1.53","1.21","31.12","19.39","3.14","14.93","4.57"
"","2020-07-06","20.80","52.50","1.70","0.20","41.41","2.46","1.29","1.17","31.06","16.39","2.8","12.62","4.16"
"","2020-07-07","15.70","52.70","1.40","0.00","41.32","1.78","0.94","0.84","30.99","20.72","3.7","15.96","4"
"","2020-07-08","14.70","65.20","1.20","1.70","41.24","1.67","1.09","0.58","30.93","25.37","4.23","19.54","4.16"
"","2020-07-09","15.20","76.60","0.80","4.30","41.16","1.73","1.32","0.4","30.87","26.8","4.17","20.64","4.2"
"","2020-07-10","18.80","84.60","1.00","9.10","41.07","2.17","1.84","0.33","30.8","26.35","3.65","20.29","4.43"
"","2020-07-11","15.20","65.50","1.10","0.00","40.95","1.73","1.13","0.6","30.71","25.29","4.22","19.47","4.17"
"","2020-07-12","14.80","62.10","0.70","0.00","40.82","1.68","1.05","0.64","30.62","21.89","3.75","16.85","3.59"
"","2020-07-13","16.40","61.80","0.50","0.50","40.7","1.87","1.15","0.71","30.53","15.85","2.69","12.2","2.77"
"","2020-07-14","18.90","53.80","0.40","0.00","40.57","2.18","1.17","1.01","30.43","20.84","3.67","16.05","3.69"
"","2020-07-15","21.00","48.90","1.10","0.00","40.44","2.49","1.22","1.27","30.33","24.33","4.38","18.73","4.99"
"","2020-07-16","17.00","74.40","0.50","11.40","40.32","1.94","1.44","0.5","30.24","16.96","2.66","13.06","2.88"
"","2020-07-17","17.30","78.50","0.10","17.70","40.19","1.97","1.55","0.42","30.14","14.95","2.28","11.51","2.47"
"","2020-07-18","22.00","59.40","0.70","0.00","40.07","2.64","1.57","1.07","30.05","10.63","1.74","8.19","2.45"
"","2020-07-19","23.30","53.50","0.70","0.00","39.94","2.86","1.53","1.33","29.96","22.85","3.88","17.59","4.62"
"","2020-07-20","19.80","73.00","0.40","1.90","39.77","2.31","1.69","0.62","29.83","20.19","3.09","15.55","3.59"
"","2020-07-21","17.60","59.20","1.00","0.20","39.61","2.01","1.19","0.82","29.71","24.45","4.3","18.83","4.37"
"","2020-07-22","16.40","55.60","0.70","0.00","39.44","1.87","1.04","0.83","29.58","25.68","4.69","19.78","4.31"
"","2020-07-23","16.30","56.70","0.50","0.00","39.27","1.85","1.05","0.8","29.45","26.65","4.86","20.52","4.33"
"","2020-07-24","19.00","53.80","1.00","0.00","39.1","2.2","1.18","1.02","29.33","26.05","4.75","20.06","4.83"
"","2020-07-25","19.50","57.70","0.70","0.00","38.94","2.27","1.31","0.96","29.21","21.54","3.81","16.58","3.99"
"","2020-07-26","21.70","60.00","0.90","2.70","38.73","2.6","1.56","1.04","29.05","14.28","2.42","11","3.14"
"","2020-07-27","22.30","59.10","0.40","0.00","38.52","2.69","1.59","1.1","28.89","24.29","4.12","18.7","4.49"
"","2020-07-28","23.90","54.30","0.80","0.90","38.31","2.97","1.61","1.36","28.73","22.83","3.97","17.58","4.71"
"","2020-07-29","18.90","53.60","1.00","0.20","38.1","2.18","1.17","1.01","28.58","25.68","4.82","19.77","4.73"
"","2020-07-30","17.50","48.60","1.00","0.00","37.89","2","0.97","1.03","28.42","24.46","4.84","18.83","4.46"
"","2020-07-31","17.20","61.00","0.90","0.70","37.68","1.96","1.2","0.77","28.26","25.02","4.58","19.27","4.29"
"","2020-08-01","18.90","61.30","0.30","0.00","37.47","2.18","1.34","0.85","28.1","24.88","4.48","19.16","4.17"
"","2020-08-02","20.80","48.70","0.70","0.00","37.26","2.46","1.2","1.26","27.95","17.2","3.37","13.24","3.48"
"","2020-08-03","18.00","82.40","0.00","26.50","37.05","2.06","1.7","0.36","27.79","20.86","3.32","16.06","3.43"
"","2020-08-04","16.90","80.00","0.30","0.90","36.84","1.93","1.54","0.39","27.63","23.71","3.93","18.26","3.78"
"","2020-08-05","18.10","55.90","0.40","0.00","36.63","2.08","1.16","0.92","27.47","23.9","4.62","18.41","3.97"
"","2020-08-06","20.10","55.80","0.90","0.00","36.43","2.35","1.31","1.04","27.32","22.35","4.26","17.21","4.24"
"","2020-08-07","24.40","48.40","0.90","0.00","36.22","3.06","1.48","1.58","27.17","23.61","4.57","18.18","4.97"
"","2020-08-08","25.60","52.60","0.50","0.00","35.96","3.28","1.73","1.56","26.97","22.83","4.17","17.58","4.56"
"","2020-08-09","25.00","56.00","0.40","0.00","35.71","3.17","1.77","1.39","26.78","13.86","2.48","10.67","2.87"
"","2020-08-10","24.30","58.20","0.40","0.00","35.46","3.04","1.77","1.27","26.6","12.62","2.26","9.72","2.6"
"","2020-08-11","22.90","53.40","1.00","0.00","35.21","2.79","1.49","1.3","26.41","12.53","2.43","9.65","3.09"
"","2020-08-12","21.10","55.00","0.50","0.00","34.96","2.5","1.38","1.13","26.22","22.26","4.39","17.14","4.01"
"","2020-08-13","22.00","48.90","0.40","0.00","34.71","2.64","1.29","1.35","26.03","18.81","3.9","14.48","3.46"
"","2020-08-14","22.90","43.20","0.90","0.00","34.46","2.79","1.21","1.59","25.85","12.66","2.76","9.75","3.17"
"","2020-08-15","23.80","43.20","0.50","0.00","34.21","2.95","1.27","1.67","25.66","20.69","4.5","15.93","3.99"
"","2020-08-16","22.10","46.90","0.80","1.00","33.95","2.66","1.25","1.41","25.46","21.42","4.62","16.49","4.24"
"","2020-08-17","19.00","67.40","0.30","7.10","33.7","2.2","1.48","0.72","25.28","15.53","2.97","11.96","2.62"
"","2020-08-18","21.00","60.00","0.50","0.00","33.45","2.49","1.49","0.99","25.09","12.72","2.52","9.79","2.46"
"","2020-08-19","20.70","55.50","0.30","0.00","33.16","2.44","1.36","1.09","24.87","12.15","2.53","9.36","2.21"
"","2020-08-20","20.70","54.30","0.30","0.00","32.91","2.44","1.33","1.12","24.68","11.63","2.47","8.96","2.13"
"","2020-08-21","24.20","44.40","0.90","0.00","32.66","3.02","1.34","1.68","24.5","16.22","3.64","12.49","3.73"
"","2020-08-22","21.80","70.00","0.70","2.60","32.41","2.61","1.83","0.78","24.31","11.82","2.18","9.1","2.38"
"","2020-08-23","20.60","66.80","1.00","0.00","32.11","2.43","1.62","0.81","24.08","10.95","2.15","8.43","2.39"
"","2020-08-24","18.10","59.10","0.80","0.00","31.82","2.08","1.23","0.85","23.87","9.3","2.02","7.16","2.01"
"","2020-08-25","17.40","58.90","1.10","0.00","31.53","1.99","1.17","0.82","23.65","8.77","1.94","6.75","2.11"
"","2020-08-26","16.80","71.10","2.10","5.40","31.23","1.91","1.36","0.55","23.42","14.9","3.09","11.47","2.92"
"","2020-08-27","15.30","93.20","2.00","15.30","30.94","1.74","1.62","0.12","23.21","9.17","1.72","7.06","1.34"
"","2020-08-28","16.10","78.60","0.70","0.20","30.65","1.83","1.44","0.39","22.99","13.57","2.77","10.45","2.16"
"","2020-08-29","18.40","70.50","1.00","1.00","30.35","2.12","1.49","0.62","22.76","17.19","3.6","13.24","3.01"
"","2020-08-30","18.00","71.40","0.30","0.80","30.06","2.06","1.47","0.59","22.55","19.06","4.03","14.68","2.97"
"","2020-08-31","15.00","93.30","0.20","34.40","29.77","1.71","1.59","0.11","22.33","7.98","1.56","6.15","1.16"
"","2020-09-01","14.30","75.60","0.40","0.20","29.48","1.63","1.23","0.4","22.11","10.71","2.37","8.24","1.6"
"","2020-09-02","13.90","91.70","0.30","11.20","29.18","1.59","1.46","0.13","21.89","8.05","1.65","6.2","1.13"
"","2020-09-03","14.30","87.80","1.00","5.40","28.89","1.63","1.43","0.2","21.67","11.47","2.42","8.83","1.66"
"","2020-09-04","15.40","86.20","0.90","1.80","28.6","1.75","1.51","0.24","21.45","12.23","2.58","9.42","1.83"
"","2020-09-05","16.00","88.50","0.50","0.70","28.3","1.82","1.61","0.21","21.23","15.95","3.32","12.28","2.31"
"","2020-09-06","13.50","76.80","0.60","0.00","28.01","1.55","1.19","0.36","21.01","7.53","1.75","5.79","1.2"
"","2020-09-07","12.40","76.80","0.70","0.20","27.67","1.44","1.11","0.33","20.75","7.02","1.67","5.41","1.13"
"","2020-09-08","14.70","71.70","1.60","0.20","27.34","1.67","1.2","0.47","20.51","11.29","2.74","8.69","2.1"
"","2020-09-09","16.70","79.50","0.90","0.00","27.05","1.9","1.51","0.39","20.29","15.44","3.51","11.88","2.38"
"","2020-09-10","15.70","65.70","1.10","0.20","26.75","1.78","1.17","0.61","20.06","17.1","4.35","13.17","2.77"
"","2020-09-11","12.10","69.00","0.30","0.00","26.46","1.41","0.97","0.44","19.85","16.59","4.31","12.77","2.12"
"","2020-09-12","15.50","69.20","0.70","0.00","26.17","1.76","1.22","0.54","19.63","13.64","3.48","10.51","2.12"
"","2020-09-13","15.70","66.80","0.90","0.00","25.87","1.78","1.19","0.59","19.4","7.77","2.03","5.98","1.54"
"","2020-09-14","18.60","65.70","0.50","0.00","25.58","2.14","1.41","0.74","19.19","9.39","2.41","7.23","1.65"
"","2020-09-15","19.90","63.80","0.50","0.00","25.29","2.32","1.48","0.84","18.97","15.58","4.03","12","2.55"
"","2020-09-16","21.70","60.90","0.70","0.00","25","2.6","1.58","1.02","18.75","11.56","3.01","8.91","2.27"
"","2020-09-17","15.50","55.70","1.20","0.00","24.66","1.76","0.98","0.78","18.5","11.55","3.39","8.89","2.3"
"","2020-09-18","11.50","65.00","0.40","0.00","24.33","1.36","0.88","0.47","18.25","14.16","4.09","10.9","1.78"
"","2020-09-19","10.80","66.80","0.10","0.00","24.03","1.3","0.87","0.43","18.02","11.58","3.37","8.92","1.32"
"","2020-09-20","11.70","73.40","0.30","0.00","23.74","1.38","1.01","0.37","17.81","8.52","2.42","6.56","1.09"
"","2020-09-21","12.00","69.70","0.30","0.00","23.45","1.4","0.98","0.42","17.59","8.82","2.58","6.79","1.14"
"","2020-09-22","16.40","62.50","0.80","0.00","23.11","1.87","1.17","0.7","17.33","5.78","1.72","4.45","1.3"
"","2020-09-23","19.20","53.70","0.70","0.00","22.78","2.22","1.19","1.03","17.09","5.7","1.78","4.39","1.43"
"","2020-09-24","18.00","66.30","0.60","0.00","22.48","2.06","1.37","0.7","16.86","8.96","2.63","6.9","1.54"
"","2020-09-25","16.40","81.40","1.00","20.10","22.19","1.87","1.52","0.35","16.64","11.74","3.23","9.04","1.75"
"","2020-09-26","16.00","89.00","1.00","5.80","21.9","1.82","1.62","0.2","16.43","12.14","3.25","9.34","1.63"
"","2020-09-27","10.40","96.50","1.30","22.60","21.6","1.26","1.22","0.04","16.2","5.4","1.54","4.16","0.58"
"","2020-09-28","12.00","79.80","0.40","0.40","21.27","1.4","1.12","0.28","15.95","10.82","3.32","8.33","1.28"
"","2020-09-29","13.40","80.80","0.10","0.00","20.93","1.54","1.24","0.3","15.7","9.22","2.82","7.1","1.08"
"","2020-09-30","15.00","73.50","0.20","0.00","20.6","1.71","1.25","0.45","15.45","11.49","3.65","8.85","1.4"
"","2020-10-01","14.10","86.30","0.10","0.40","20.31","1.61","1.39","0.22","15.23","8.05","2.44","6.2","0.95"
"","2020-10-02","14.00","87.60","0.90","3.70","20.01","1.6","1.4","0.2","15.01","12.25","3.75","9.43","1.48"
"","2020-10-03","17.10","73.10","2.20","0.00","19.72","1.95","1.43","0.52","14.79","10.5","3.4","8.09","2.12"
"","2020-10-04","15.80","84.20","1.10","10.10","19.43","1.8","1.51","0.28","14.57","12.02","3.75","9.25","1.61"
"","2020-10-05","14.00","84.00","0.80","5.40","19.13","1.6","1.34","0.26","14.35","10.66","3.48","8.2","1.32"
"","2020-10-06","12.60","81.00","1.30","1.70","18.84","1.46","1.18","0.28","14.13","11.8","4.04","9.08","1.48"
"","2020-10-07","12.70","80.20","0.70","0.50","18.55","1.47","1.18","0.29","13.91","9.03","3.15","6.95","1.11"
"","2020-10-08","12.20","77.50","0.80","0.00","18.25","1.42","1.1","0.32","13.69","10.23","3.69","7.88","1.24"
"","2020-10-09","12.70","79.80","0.90","1.90","17.96","1.47","1.17","0.3","13.47","4.73","1.71","3.64","0.76"
"","2020-10-10","11.90","92.10","0.40","5.10","17.67","1.39","1.28","0.11","13.25","6.51","2.27","5.01","0.68"
"","2020-10-11","7.80","82.40","0.10","0.00","17.38","1.06","0.87","0.19","13.04","4.35","1.66","3.35","0.38"
"","2020-10-12","6.50","87.70","0.00","0.00","17.08","0.97","0.85","0.12","12.81","4.27","1.64","3.29","0.34"
"","2020-10-13","5.40","90.80","0.50","2.00","16.79","0.9","0.81","0.08","12.59","4.51","1.75","3.47","0.38"
"","2020-10-14","8.40","97.10","1.70","26.00","16.5","1.1","1.07","0.03","12.38","7.83","2.97","6.03","0.59"
"","2020-10-15","8.80","90.50","0.00","0.20","16.2","1.13","1.03","0.11","12.15","4.96","1.96","3.82","0.4"
"","2020-10-16","9.10","81.40","0.10","0.20","15.91","1.16","0.94","0.21","11.93","4.5","1.88","3.47","0.38"
"","2020-10-17","6.50","80.10","0.20","0.00","15.6","0.97","0.78","0.19","11.7","8.51","3.68","6.55","0.63"
"","2020-10-18","6.90","89.70","1.10","0.40","15.37","0.99","0.89","0.1","11.53","7.28","3.08","5.61","0.61"
"","2020-10-19","5.80","87.20","0.50","0.20","15.07","0.92","0.8","0.12","11.3","7.32","3.2","5.63","0.55"
"","2020-10-20","6.30","82.10","0.40","0.00","14.78","0.95","0.78","0.17","11.09","3.98","1.8","3.07","0.36"
"","2020-10-21","10.80","81.60","0.70","1.10","14.53","1.3","1.06","0.24","10.9","3.63","1.64","2.8","0.48"
"","2020-10-22","14.00","68.10","1.00","0.20","14.28","1.6","1.09","0.51","10.71","7.7","3.67","5.93","1.13"
"","2020-10-23","13.30","81.30","0.10","0.00","14.03","1.53","1.24","0.29","10.52","5.1","2.32","3.93","0.43"
"","2020-10-24","11.50","92.90","0.40","8.30","13.77","1.36","1.26","0.1","10.33","6.78","3.04","5.22","0.54"
"","2020-10-25","11.80","81.50","0.20","0.00","13.52","1.38","1.13","0.26","10.14","8.31","3.99","6.4","0.63"
"","2020-10-26","11.60","86.00","0.60","0.00","13.27","1.37","1.17","0.19","9.95","6.27","3","4.83","0.56"
"","2020-10-27","10.40","87.60","0.20","0.20","13.02","1.26","1.1","0.16","9.77","7","3.44","5.39","0.48"
"","2020-10-28","8.90","80.30","0.50","0.20","12.77","1.14","0.92","0.22","9.58","3.19","1.67","2.46","0.34"
"","2020-10-29","9.20","80.70","0.50","0.20","12.52","1.16","0.94","0.22","9.39","3.13","1.66","2.41","0.33"
"","2020-10-30","7.90","87.70","0.20","4.50","12.27","1.07","0.93","0.13","9.2","3.07","1.63","2.36","0.2"
"","2020-10-31","7.10","95.10","0.20","0.00","12.02","1.01","0.96","0.05","9.02","3.01","1.59","2.31","0.16"
