"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2021-05-14","16.10","61.40","0.90","0.00","38.18","1.83","1.12","0.71","28.64","25.37","4.62","19.54","4.22"
"","2021-05-15","14.20","67.50","1.00","2.20","38.39","1.62","1.09","0.53","28.79","25.88","4.6","19.93","4.02"
"","2021-05-16","13.60","78.10","0.30","2.30","38.6","1.56","1.22","0.34","28.95","26.16","4.39","20.14","3.86"
"","2021-05-17","14.00","67.70","0.60","1.00","38.77","1.6","1.08","0.52","29.08","26.15","4.6","20.14","3.97"
"","2021-05-18","12.50","91.00","0.10","14.10","38.94","1.45","1.32","0.13","29.21","13.02","2.05","10.03","1.9"
"","2021-05-19","13.00","68.10","0.50","2.70","39.1","1.5","1.02","0.48","29.33","10.26","1.8","7.9","1.71"
"","2021-05-20","12.00","59.40","0.40","0.00","39.27","1.4","0.83","0.57","29.45","11.65","2.14","8.97","1.86"
"","2021-05-21","13.80","54.50","1.40","0.00","39.44","1.58","0.86","0.72","29.58","10.59","1.98","8.16","2.48"
"","2021-05-22","11.70","77.50","0.50","5.30","39.61","1.38","1.07","0.31","29.71","9.9","1.65","7.62","1.53"
"","2021-05-23","11.70","76.40","0.60","2.40","39.77","1.38","1.05","0.32","29.83","16.82","2.81","12.95","2.47"
"","2021-05-24","14.50","59.30","1.00","0.00","39.94","1.65","0.98","0.67","29.96","12.93","2.31","9.95","2.51"
"","2021-05-25","14.10","67.20","1.20","5.30","40.11","1.61","1.08","0.53","30.08","27.25","4.65","20.98","4.27"
"","2021-05-26","11.70","68.60","1.20","3.60","40.28","1.38","0.94","0.43","30.21","27.26","4.67","20.99","3.95"
"","2021-05-27","11.80","77.10","1.20","1.10","40.44","1.38","1.07","0.32","30.33","26.51","4.34","20.41","3.72"
"","2021-05-28","12.00","72.80","0.60","0.00","40.57","1.4","1.02","0.38","30.43","24.12","4.01","18.57","3.49"
"","2021-05-29","10.60","72.60","0.30","0.50","40.7","1.28","0.93","0.35","30.53","27.07","4.54","20.85","3.73"
"","2021-05-30","13.50","56.20","0.60","0.00","40.82","1.55","0.87","0.68","30.62","27.77","4.96","21.38","4.26"
"","2021-05-31","14.40","51.00","0.50","0.00","40.95","1.64","0.84","0.8","30.71","27.88","5.1","21.46","4.36"
"","2021-06-01","13.30","73.80","0.20","2.90","41.03","1.53","1.13","0.4","30.77","27.93","4.52","21.51","4.15"
"","2021-06-02","17.20","55.20","0.90","0.00","41.11","1.96","1.08","0.88","30.83","27.98","4.89","21.55","4.87"
"","2021-06-03","17.90","46.80","0.40","0.00","41.2","2.05","0.96","1.09","30.9","27.94","5.14","21.51","4.71"
"","2021-06-04","19.00","48.90","0.20","0.00","41.28","2.2","1.07","1.12","30.96","27.62","4.96","21.27","4.63"
"","2021-06-05","21.00","42.70","0.70","0.00","41.37","2.49","1.06","1.43","31.03","27.06","5.02","20.84","5.17"
"","2021-06-06","20.20","47.00","0.50","0.00","41.45","2.37","1.11","1.25","31.09","15.3","2.75","11.78","3.05"
"","2021-06-07","21.10","46.10","0.50","0.00","41.53","2.5","1.15","1.35","31.15","25.09","4.5","19.32","4.68"
"","2021-06-08","21.00","44.80","0.30","0.00","41.62","2.49","1.11","1.37","31.22","27.25","4.93","20.98","4.84"
"","2021-06-09","20.20","46.40","0.70","0.00","41.7","2.37","1.1","1.27","31.28","13.4","2.41","10.32","2.97"
"","2021-06-10","19.80","47.90","0.60","0.00","41.78","2.31","1.11","1.2","31.34","26.61","4.72","20.49","4.87"
"","2021-06-11","20.70","49.20","0.40","0.00","41.83","2.44","1.2","1.24","31.37","25.06","4.36","19.3","4.56"
"","2021-06-12","16.80","78.60","0.30","11.00","41.87","1.91","1.5","0.41","31.4","11.83","1.75","9.11","2.02"
"","2021-06-13","15.60","57.60","1.40","0.20","41.91","1.77","1.02","0.75","31.43","14.57","2.49","11.22","3.09"
"","2021-06-14","17.70","52.80","0.20","0.50","41.95","2.03","1.07","0.96","31.46","10.49","1.82","8.08","1.86"
"","2021-06-15","20.20","51.70","0.40","0.00","41.99","2.37","1.22","1.14","31.49","18.95","3.23","14.59","3.53"
"","2021-06-16","19.60","46.40","0.40","0.20","42.04","2.28","1.06","1.22","31.53","21.7","3.88","16.71","3.93"
"","2021-06-17","23.20","45.70","0.90","0.00","42.08","2.84","1.3","1.54","31.56","16.62","2.89","12.8","3.92"
"","2021-06-18","25.70","36.70","1.00","0.00","42.08","3.3","1.21","2.09","31.56","26.11","4.86","20.11","5.95"
"","2021-06-19","28.00","36.70","0.90","0.00","42.12","3.78","1.39","2.39","31.59","11.03","2","8.49","3.49"
"","2021-06-20","28.50","36.40","1.30","0.00","42.12","3.89","1.42","2.47","31.59","10.53","1.91","8.11","4.04"
"","2021-06-21","28.90","36.10","1.50","0.00","42.12","3.98","1.44","2.54","31.59","18.21","3.29","14.02","5.65"
"","2021-06-22","23.30","67.80","0.30","3.70","42.12","2.86","1.94","0.92","31.59","19.82","2.77","15.26","3.83"
"","2021-06-23","21.00","62.20","0.30","0.40","42.12","2.49","1.55","0.94","31.59","10.53","1.63","8.11","2.07"
"","2021-06-24","20.40","71.50","0.50","0.50","42.08","2.4","1.71","0.68","31.56","19.31","2.79","14.87","3.57"
"","2021-06-25","19.80","62.60","0.60","0.00","42.08","2.31","1.45","0.86","31.56","15.62","2.45","12.03","3.04"
"","2021-06-26","20.80","51.80","0.60","0.00","42.04","2.46","1.27","1.18","31.53","11.01","1.86","8.48","2.48"
"","2021-06-27","20.60","50.70","0.50","0.00","41.99","2.43","1.23","1.2","31.49","10.5","1.8","8.08","2.3"
"","2021-06-28","22.30","51.00","0.40","0.00","41.95","2.69","1.37","1.32","31.46","15.08","2.53","11.61","3.04"
"","2021-06-29","24.00","45.00","0.40","0.00","41.91","2.98","1.34","1.64","31.43","15.81","2.75","12.17","3.29"
"","2021-06-30","21.90","54.10","1.60","0.00","41.87","2.63","1.42","1.21","31.4","14.43","2.37","11.11","3.87"
"","2021-07-01","20.20","60.60","1.80","0.00","41.83","2.37","1.43","0.93","31.37","13.8","2.2","10.63","3.53"
"","2021-07-02","19.40","66.30","0.60","0.00","41.74","2.25","1.49","0.76","31.31","21.67","3.35","16.69","3.94"
"","2021-07-03","17.40","86.40","0.50","1.20","41.66","1.99","1.72","0.27","31.25","18.1","2.52","13.94","3.02"
"","2021-07-04","20.50","72.20","0.30","10.00","41.57","2.41","1.74","0.67","31.18","13.86","2.01","10.67","2.57"
"","2021-07-05","22.50","65.30","0.60","0.00","41.49","2.73","1.78","0.95","31.12","19.39","2.87","14.93","3.84"
"","2021-07-06","23.90","51.10","0.90","0.00","41.41","2.97","1.52","1.45","31.06","16.39","2.72","12.62","3.84"
"","2021-07-07","24.40","55.00","0.80","5.20","41.32","3.06","1.68","1.38","30.99","20.72","3.28","15.96","4.47"
"","2021-07-08","19.00","84.30","0.10","0.90","41.24","2.2","1.85","0.34","30.93","25.37","3.49","19.54","4.39"
"","2021-07-09","20.40","90.10","0.60","23.10","41.16","2.4","2.16","0.24","30.87","26.8","3.4","20.64","4.7"
"","2021-07-10","18.80","77.40","1.30","0.00","41.07","2.17","1.68","0.49","30.8","26.35","3.85","20.29","4.56"
"","2021-07-11","21.60","60.20","0.90","0.00","40.95","2.58","1.55","1.03","30.71","25.29","4.04","19.47","4.93"
"","2021-07-12","21.70","71.50","0.80","0.50","40.82","2.6","1.86","0.74","30.62","21.89","3.17","16.85","4.2"
"","2021-07-13","23.90","61.70","1.00","0.00","40.7","2.97","1.83","1.14","30.53","15.85","2.4","12.2","3.64"
"","2021-07-14","25.90","60.40","0.70","3.20","40.57","3.34","2.02","1.32","30.43","20.84","3.06","16.05","4.49"
"","2021-07-15","24.00","69.30","0.70","8.30","40.44","2.98","2.07","0.92","30.33","24.33","3.42","18.73","4.83"
"","2021-07-16","21.70","80.90","0.50","12.30","40.32","2.6","2.1","0.5","30.24","16.96","2.29","13.06","3.19"
"","2021-07-17","23.50","79.20","0.20","7.30","40.19","2.9","2.29","0.6","30.14","14.95","1.94","11.51","2.88"
"","2021-07-18","23.00","62.10","0.80","0.00","40.07","2.81","1.74","1.06","30.05","10.63","1.66","8.19","2.55"
"","2021-07-19","19.40","59.50","0.40","0.00","39.94","2.25","1.34","0.91","29.96","22.85","3.89","17.59","4.02"
"","2021-07-20","19.60","58.90","0.30","0.00","39.77","2.28","1.34","0.94","29.83","20.19","3.46","15.55","3.55"
"","2021-07-21","18.70","62.70","0.60","0.00","39.61","2.16","1.35","0.8","29.71","24.45","4.14","18.83","4.28"
"","2021-07-22","18.50","65.80","0.30","0.00","39.44","2.13","1.4","0.73","29.58","25.68","4.28","19.78","4.32"
"","2021-07-23","20.10","58.50","0.20","0.00","39.27","2.35","1.38","0.98","29.45","26.65","4.61","20.52","4.56"
"","2021-07-24","21.80","55.80","0.60","0.00","39.1","2.61","1.46","1.15","29.33","26.05","4.52","20.06","4.88"
"","2021-07-25","23.00","55.50","0.90","0.00","38.94","2.81","1.56","1.25","29.21","21.54","3.69","16.58","4.49"
"","2021-07-26","23.10","61.40","0.90","0.00","38.73","2.83","1.74","1.09","29.05","14.28","2.32","11","3.22"
"","2021-07-27","24.30","55.20","0.90","0.00","38.52","3.04","1.68","1.36","28.89","24.29","4.13","18.7","5.06"
"","2021-07-28","23.50","52.20","0.60","0.50","38.31","2.9","1.51","1.38","28.73","22.83","4.08","17.58","4.52"
"","2021-07-29","22.00","55.10","1.10","0.00","38.1","2.64","1.46","1.19","28.58","25.68","4.59","19.77","5.14"
"","2021-07-30","20.40","43.10","1.10","0.00","37.89","2.4","1.03","1.36","28.42","24.46","4.96","18.83","4.95"
"","2021-07-31","21.50","44.30","1.30","0.00","37.68","2.56","1.14","1.43","28.26","25.02","5","19.27","5.31"
"","2021-08-01","17.80","62.40","0.30","1.50","37.47","2.04","1.27","0.77","28.1","24.88","4.51","19.16","4.06"
"","2021-08-02","18.00","63.20","1.00","0.20","37.26","2.06","1.3","0.76","27.95","17.2","3.11","13.24","3.26"
"","2021-08-03","18.30","52.00","0.50","0.00","37.05","2.1","1.09","1.01","27.79","20.86","4.1","16.06","3.63"
"","2021-08-04","17.50","65.90","0.10","1.70","36.84","2","1.32","0.68","27.63","23.71","4.28","18.26","3.76"
"","2021-08-05","18.80","59.80","0.80","0.00","36.63","2.17","1.3","0.87","27.47","23.9","4.46","18.41","4.24"
"","2021-08-06","16.80","70.50","0.40","3.30","36.43","1.91","1.35","0.56","27.32","22.35","4","17.21","3.59"
"","2021-08-07","19.30","59.10","0.40","0.20","36.22","2.24","1.32","0.92","27.17","23.61","4.45","18.18","4.02"
"","2021-08-08","20.10","62.90","0.80","4.70","35.96","2.35","1.48","0.87","26.97","22.83","4.16","17.58","4.16"
"","2021-08-09","19.10","55.10","0.80","0.00","35.71","2.21","1.22","0.99","26.78","13.86","2.74","10.67","2.84"
"","2021-08-10","18.70","56.00","0.60","0.00","35.46","2.16","1.21","0.95","26.6","12.62","2.51","9.72","2.46"
"","2021-08-11","17.50","66.30","0.50","0.90","35.21","2","1.33","0.67","26.41","12.53","2.36","9.65","2.22"
"","2021-08-12","18.70","58.80","0.50","0.00","34.96","2.16","1.27","0.89","26.22","22.26","4.39","17.14","3.78"
"","2021-08-13","21.60","48.20","0.60","0.00","34.71","2.58","1.24","1.34","26.03","18.81","3.94","14.48","3.63"
"","2021-08-14","22.30","45.90","0.70","0.00","34.46","2.69","1.24","1.46","25.85","12.66","2.71","9.75","2.87"
"","2021-08-15","20.80","50.90","0.60","0.00","34.21","2.46","1.25","1.21","25.66","20.69","4.34","15.93","3.81"
"","2021-08-16","22.60","49.70","0.90","0.00","33.95","2.74","1.36","1.38","25.46","21.42","4.48","16.49","4.35"
"","2021-08-17","16.60","59.40","2.20","0.20","33.7","1.89","1.12","0.77","25.28","15.53","3.23","11.96","3.49"
"","2021-08-18","17.40","51.30","2.50","0.00","33.45","1.99","1.02","0.97","25.09","12.72","2.8","9.79","3.73"
"","2021-08-19","18.20","58.20","1.50","0.20","33.16","2.09","1.22","0.87","24.87","12.15","2.55","9.36","2.9"
"","2021-08-20","16.70","80.40","0.10","1.70","32.91","1.9","1.53","0.37","24.68","11.63","2.16","8.96","1.81"
"","2021-08-21","16.70","68.40","0.50","0.50","32.66","1.9","1.3","0.6","24.5","16.22","3.28","12.49","2.64"
"","2021-08-22","17.20","63.00","0.30","0.20","32.41","1.96","1.24","0.73","24.31","11.82","2.48","9.1","1.95"
"","2021-08-23","15.70","75.30","0.50","8.10","32.11","1.78","1.34","0.44","24.08","10.95","2.19","8.43","1.78"
"","2021-08-24","16.20","57.70","0.60","0.20","31.82","1.84","1.06","0.78","23.87","9.3","2.08","7.16","1.79"
"","2021-08-25","13.80","62.80","0.80","0.40","31.53","1.58","0.99","0.59","23.65","8.77","1.95","6.75","1.67"
"","2021-08-26","15.50","74.60","0.50","4.60","31.23","1.76","1.31","0.45","23.42","14.9","3.08","11.47","2.3"
"","2021-08-27","15.00","67.40","0.10","0.00","30.94","1.71","1.15","0.56","23.21","9.17","2.01","7.06","1.34"
"","2021-08-28","15.30","66.20","0.20","0.00","30.65","1.74","1.15","0.59","22.99","13.57","3.01","10.45","2"
"","2021-08-29","15.30","80.50","0.10","0.00","30.35","1.74","1.4","0.34","22.76","17.19","3.54","13.24","2.49"
"","2021-08-30","15.60","84.80","0.00","5.60","30.06","1.77","1.5","0.27","22.55","19.06","3.85","14.68","2.78"
"","2021-08-31","15.70","89.60","0.50","13.50","29.77","1.78","1.6","0.19","22.33","7.98","1.58","6.15","1.22"
"","2021-09-01","16.10","67.00","0.50","0.00","29.48","1.83","1.23","0.6","22.11","10.71","2.44","8.24","1.79"
"","2021-09-02","16.20","62.90","0.50","0.00","29.18","1.84","1.16","0.68","21.89","8.05","1.9","6.2","1.47"
"","2021-09-03","14.30","70.70","0.70","0.00","28.89","1.63","1.15","0.48","21.67","11.47","2.66","8.83","1.84"
"","2021-09-04","13.50","63.40","0.80","0.00","28.6","1.55","0.98","0.57","21.45","12.23","3","9.42","2.01"
"","2021-09-05","14.50","51.30","0.70","0.00","28.3","1.65","0.85","0.8","21.23","15.95","4.21","12.28","2.56"
"","2021-09-06","14.00","53.70","0.50","0.00","28.01","1.6","0.86","0.74","21.01","7.53","1.98","5.79","1.37"
"","2021-09-07","15.80","54.40","0.20","0.00","27.67","1.8","0.98","0.82","20.75","7.02","1.85","5.41","1.1"
"","2021-09-08","16.80","61.40","0.30","0.00","27.34","1.91","1.17","0.74","20.51","11.29","2.85","8.69","1.75"
"","2021-09-09","18.70","54.40","0.60","0.00","27.05","2.16","1.17","0.98","20.29","15.44","4.07","11.88","2.64"
"","2021-09-10","19.50","50.70","0.50","0.00","26.75","2.27","1.15","1.12","20.06","17.1","4.65","13.17","2.83"
"","2021-09-11","19.60","62.30","0.40","0.00","26.46","2.28","1.42","0.86","19.85","16.59","4.16","12.77","2.66"
"","2021-09-12","18.40","76.80","0.30","0.00","26.17","2.12","1.63","0.49","19.63","13.64","3.17","10.51","2.09"
"","2021-09-13","17.30","74.60","0.40","0.00","25.87","1.97","1.47","0.5","19.4","7.77","1.89","5.98","1.27"
"","2021-09-14","14.60","72.40","0.00","0.00","25.58","1.66","1.2","0.46","19.19","9.39","2.43","7.23","1.21"
"","2021-09-15","15.80","73.00","0.50","0.00","25.29","1.8","1.31","0.48","18.97","15.58","4","12","2.24"
"","2021-09-16","17.80","81.50","0.30","3.10","25","2.04","1.66","0.38","18.75","11.56","2.75","8.91","1.73"
"","2021-09-17","15.80","83.40","0.30","6.90","24.66","1.8","1.5","0.3","18.5","11.55","2.85","8.89","1.61"
"","2021-09-18","12.50","87.90","0.40","4.60","24.33","1.45","1.27","0.18","18.25","14.16","3.63","10.9","1.75"
"","2021-09-19","11.00","71.40","0.50","0.00","24.03","1.31","0.94","0.38","18.02","11.58","3.3","8.92","1.48"
"","2021-09-20","11.20","68.20","0.50","0.00","23.74","1.33","0.91","0.42","17.81","8.52","2.49","6.56","1.19"
"","2021-09-21","8.90","80.10","0.30","2.20","23.45","1.14","0.91","0.23","17.59","8.82","2.51","6.79","1"
"","2021-09-22","10.90","81.00","0.00","0.20","23.11","1.3","1.06","0.25","17.33","5.78","1.64","4.45","0.65"
"","2021-09-23","12.90","83.30","1.70","1.40","22.78","1.49","1.24","0.25","17.09","5.7","1.59","4.39","1.05"
"","2021-09-24","13.40","65.00","2.30","0.40","22.48","1.54","1","0.54","16.86","8.96","2.77","6.9","2.13"
"","2021-09-25","16.30","77.40","1.20","0.00","22.19","1.85","1.43","0.42","16.64","11.74","3.32","9.04","1.86"
"","2021-09-26","15.50","79.30","0.20","0.00","21.9","1.76","1.4","0.36","16.43","12.14","3.48","9.34","1.56"
"","2021-09-27","14.90","68.40","0.80","0.00","21.6","1.69","1.16","0.54","16.2","5.4","1.69","4.16","1.09"
"","2021-09-28","14.10","64.40","1.00","0.00","21.27","1.61","1.04","0.57","15.95","10.82","3.53","8.33","1.76"
"","2021-09-29","13.00","60.80","1.40","0.00","20.93","1.5","0.91","0.59","15.7","9.22","3.14","7.1","1.81"
"","2021-09-30","11.90","75.60","0.70","2.60","20.6","1.39","1.05","0.34","15.45","11.49","3.72","8.85","1.43"
"","2021-10-01","9.90","67.20","0.80","0.20","20.31","1.22","0.82","0.4","15.23","8.05","2.78","6.2","1.15"
"","2021-10-02","12.60","72.30","0.70","0.00","20.01","1.46","1.05","0.4","15.01","12.25","4.12","9.43","1.54"
"","2021-10-03","14.70","61.30","1.20","0.00","19.72","1.67","1.03","0.65","14.79","10.5","3.75","8.09","1.86"
"","2021-10-04","15.30","69.60","0.20","0.00","19.43","1.74","1.21","0.53","14.57","12.02","4.12","9.25","1.41"
"","2021-10-05","15.50","74.50","1.40","0.00","19.13","1.76","1.31","0.45","14.35","10.66","3.6","8.2","1.71"
"","2021-10-06","15.20","74.60","0.40","1.60","18.84","1.73","1.29","0.44","14.13","11.8","4.06","9.08","1.44"
"","2021-10-07","11.60","83.50","0.30","2.60","18.55","1.37","1.14","0.23","13.91","9.03","3.13","6.95","0.96"
"","2021-10-08","8.50","67.20","0.50","0.00","18.25","1.11","0.75","0.36","13.69","10.23","3.95","7.88","1.08"
"","2021-10-09","6.60","67.20","0.50","0.00","17.96","0.97","0.65","0.32","13.47","4.73","1.86","3.64","0.61"
"","2021-10-10","4.70","71.10","0.30","0.00","17.67","0.85","0.61","0.25","13.25","6.51","2.57","5.01","0.58"
"","2021-10-11","4.40","79.20","0.20","0.00","17.38","0.84","0.66","0.17","13.04","4.35","1.7","3.35","0.37"
"","2021-10-12","7.40","87.10","0.70","1.40","17.08","1.03","0.9","0.13","12.81","4.27","1.64","3.29","0.46"
"","2021-10-13","5.80","84.80","0.20","0.20","16.79","0.92","0.78","0.14","12.59","4.51","1.79","3.47","0.38"
"","2021-10-14","5.70","95.40","0.60","1.40","16.5","0.92","0.87","0.04","12.38","7.83","3.05","6.03","0.58"
"","2021-10-15","11.10","85.50","2.10","1.10","16.2","1.32","1.13","0.19","12.15","4.96","1.96","3.82","0.81"
"","2021-10-16","8.40","79.40","0.90","0.00","15.91","1.1","0.88","0.23","11.93","4.5","1.9","3.47","0.6"
"","2021-10-17","9.10","65.40","0.70","0.00","15.6","1.16","0.76","0.4","11.7","8.51","3.86","6.55","0.96"
"","2021-10-18","9.10","88.80","0.20","2.40","15.37","1.16","1.03","0.13","11.53","7.28","3.05","5.61","0.59"
"","2021-10-19","11.20","83.10","0.50","1.60","15.07","1.33","1.11","0.22","11.3","7.32","3.14","5.63","0.7"
"","2021-10-20","15.10","70.40","2.40","1.80","14.78","1.72","1.21","0.51","11.09","3.98","1.79","3.07","1.5"
"","2021-10-21","14.20","63.40","3.70","8.10","14.53","1.62","1.03","0.59","10.9","3.63","1.75","2.8","2.23"
"","2021-10-22","7.30","75.00","3.30","1.60","14.28","1.02","0.77","0.26","10.71","7.7","3.69","5.93","1.28"
"","2021-10-23","6.40","77.30","2.00","0.40","14.03","0.96","0.74","0.22","10.52","5.1","2.48","3.93","0.82"
"","2021-10-24","4.10","87.50","0.10","0.00","13.77","0.82","0.72","0.1","10.33","6.78","3.26","5.22","0.38"
"","2021-10-25","4.40","86.20","0.20","0.00","13.52","0.84","0.72","0.12","10.14","8.31","4.09","6.4","0.47"
"","2021-10-26","4.60","78.90","0.50","0.00","13.27","0.85","0.67","0.18","9.95","6.27","3.21","4.83","0.45"
"","2021-10-27","6.40","82.70","0.20","0.20","13.02","0.96","0.8","0.17","9.77","7","3.59","5.39","0.41"
"","2021-10-28","10.50","79.90","0.50","0.00","12.77","1.27","1.01","0.26","9.58","3.19","1.65","2.46","0.36"
"","2021-10-29","7.80","72.50","0.40","0.00","12.52","1.06","0.77","0.29","9.39","3.13","1.73","2.41","0.33"
"","2021-10-30","8.00","62.40","0.70","0.00","12.27","1.07","0.67","0.4","9.2","3.07","1.8","2.36","0.55"
"","2021-10-31","10.30","60.40","0.30","0.00","12.02","1.25","0.76","0.5","9.02","3.01","1.81","2.31","0.34"
