"","Data","T","RH","V","P","Ra","es","ea","VPD","RS0","Rs","RNL","RNS","ET0"
"","2012-06-06","11.80","55.40","0.40","0.00","41.45","1.38","0.77","0.62","31.09","15.3","2.72","11.78","2.37"
"","2012-06-07","16.00","58.10","0.40","0.00","41.53","1.82","1.06","0.76","31.15","25.09","4.29","19.32","4.08"
"","2012-06-08","19.70","60.30","0.90","0.40","41.62","2.3","1.38","0.91","31.22","27.25","4.41","20.98","5.03"
"","2012-06-09","18.60","57.40","0.70","0.00","41.7","2.14","1.23","0.91","31.28","13.4","2.24","10.32","2.73"
"","2012-06-10","17.10","58.30","0.50","2.00","41.78","1.95","1.14","0.81","31.34","26.61","4.48","20.49","4.47"
"","2012-06-11","16.20","69.60","0.50","0.60","41.83","1.84","1.28","0.56","31.37","25.06","3.95","19.3","4.09"
"","2012-06-12","18.10","62.80","0.80","1.80","41.87","2.08","1.3","0.77","31.4","11.83","1.91","9.11","2.45"
"","2012-06-13","18.30","63.80","0.80","2.20","41.91","2.1","1.34","0.76","31.43","14.57","2.32","11.22","2.87"
"","2012-06-14","11.90","86.90","0.70","32.60","41.95","1.39","1.21","0.18","31.46","10.49","1.58","8.08","1.57"
"","2012-06-15","14.90","60.00","0.60","0.20","41.99","1.69","1.02","0.68","31.49","18.95","3.2","14.59","3.19"
"","2012-06-16","19.60","68.00","0.90","33.80","42.04","2.28","1.55","0.73","31.53","21.7","3.28","16.71","4.06"
"","2012-06-17","18.20","68.20","0.70","5.80","42.08","2.09","1.43","0.66","31.56","16.62","2.56","12.8","3.07"
"","2012-06-18","21.80","60.30","1.30","1.00","42.08","2.61","1.57","1.04","31.56","26.11","4.05","20.11","5.31"
"","2012-06-19","17.30","66.90","0.60","1.40","42.12","1.97","1.32","0.65","31.59","11.03","1.73","8.49","2.13"
"","2012-06-20","14.80","81.50","0.90","0.60","42.12","1.68","1.37","0.31","31.59","10.53","1.57","8.11","1.82"
"","2012-06-21","15.10","90.00","0.60","16.20","42.12","1.72","1.54","0.17","31.59","18.21","2.56","14.02","2.83"
"","2012-06-22","16.20","85.20","0.50","0.00","42.12","1.84","1.57","0.27","31.59","19.82","2.82","15.26","3.21"
"","2012-06-23","18.10","57.20","0.60","0.20","42.12","2.08","1.19","0.89","31.59","10.53","1.76","8.11","2.2"
"","2012-06-24","19.40","55.30","1.10","4.20","42.08","2.25","1.25","1.01","31.56","19.31","3.22","14.87","3.99"
"","2012-06-25","14.70","71.90","1.60","6.00","42.08","1.67","1.2","0.47","31.56","15.62","2.46","12.03","2.85"
"","2012-06-26","14.30","68.20","1.70","0.00","42.04","1.63","1.11","0.52","31.53","11.01","1.78","8.48","2.37"
"","2012-06-27","15.40","56.60","1.00","0.00","41.99","1.75","0.99","0.76","31.49","10.5","1.8","8.08","2.32"
"","2012-06-28","16.30","61.50","0.40","0.00","41.95","1.85","1.14","0.71","31.46","15.08","2.49","11.61","2.61"
"","2012-06-29","21.50","55.10","1.20","0.00","41.91","2.56","1.41","1.15","31.43","15.81","2.59","12.17","3.73"
"","2012-06-30","24.00","63.90","0.90","3.80","41.87","2.98","1.91","1.08","31.4","14.43","2.08","11.11","3.32"
"","2012-07-01","23.20","70.70","1.00","13.40","41.83","2.84","2.01","0.83","31.37","13.8","1.89","10.63","3.08"
"","2012-07-02","21.70","56.00","1.00","0.00","41.74","2.6","1.45","1.14","31.31","21.67","3.52","16.69","4.5"
"","2012-07-03","21.30","76.30","1.00","19.20","41.66","2.53","1.93","0.6","31.25","18.1","2.49","13.94","3.53"
"","2012-07-04","20.10","82.20","0.50","0.40","41.57","2.35","1.93","0.42","31.18","13.86","1.87","10.67","2.55"
"","2012-07-05","21.80","76.70","1.00","0.20","41.49","2.61","2","0.61","31.12","19.39","2.63","14.93","3.78"
"","2012-07-06","25.20","69.50","0.70","15.60","41.41","3.21","2.23","0.98","31.06","16.39","2.17","12.62","3.55"
"","2012-07-07","24.00","71.10","0.90","13.00","41.32","2.98","2.12","0.86","30.99","20.72","2.8","15.96","4.28"
"","2012-07-08","21.60","69.50","0.50","0.00","41.24","2.58","1.79","0.79","30.93","25.37","3.71","19.54","4.7"
"","2012-07-09","21.40","59.50","0.90","0.80","41.16","2.55","1.52","1.03","30.87","26.8","4.3","20.64","5.16"
"","2012-07-10","19.50","62.00","0.70","0.00","41.07","2.27","1.41","0.86","30.8","26.35","4.28","20.29","4.75"
"","2012-07-11","19.60","69.50","0.70","0.00","40.95","2.28","1.59","0.7","30.71","25.29","3.88","19.47","4.52"
"","2012-07-12","16.60","65.00","1.00","1.40","40.82","1.89","1.23","0.66","30.62","21.89","3.63","16.85","3.84"
"","2012-07-13","16.10","62.10","1.20","0.40","40.7","1.83","1.14","0.69","30.53","15.85","2.7","12.2","3.08"
"","2012-07-14","17.80","66.20","1.50","2.60","40.57","2.04","1.35","0.69","30.43","20.84","3.4","16.05","3.95"
"","2012-07-15","15.80","74.70","0.90","2.00","40.44","1.8","1.34","0.45","30.33","24.33","3.87","18.73","3.92"
"","2012-07-16","14.50","72.90","0.80","1.60","40.32","1.65","1.2","0.45","30.24","16.96","2.78","13.06","2.78"
"","2012-07-17","14.20","76.40","0.90","4.80","40.19","1.62","1.24","0.38","30.14","14.95","2.41","11.51","2.45"
"","2012-07-18","15.00","74.50","1.00","1.60","40.07","1.71","1.27","0.43","30.05","10.63","1.72","8.19","1.97"
"","2012-07-19","17.40","74.10","1.20","2.60","39.94","1.99","1.47","0.51","29.96","22.85","3.61","17.59","3.92"
"","2012-07-20","15.40","68.30","1.20","0.20","39.77","1.75","1.2","0.55","29.83","20.19","3.41","15.55","3.46"
"","2012-07-21","14.20","63.50","0.60","0.00","39.61","1.62","1.03","0.59","29.71","24.45","4.31","18.83","3.81"
"","2012-07-22","14.80","67.20","0.50","0.00","39.44","1.68","1.13","0.55","29.58","25.68","4.43","19.78","3.99"
"","2012-07-23","17.60","56.00","0.40","0.00","39.27","2.01","1.13","0.89","29.45","26.65","4.83","20.52","4.42"
"","2012-07-24","20.70","48.90","0.90","0.00","39.1","2.44","1.19","1.25","29.33","26.05","4.86","20.06","5.02"
"","2012-07-25","23.40","47.80","1.10","0.00","38.94","2.88","1.38","1.5","29.21","21.54","3.96","16.58","4.81"
"","2012-07-26","25.20","55.90","0.50","0.00","38.73","3.21","1.79","1.41","29.05","14.28","2.35","11","3.1"
"","2012-07-27","25.10","48.80","0.90","0.00","38.52","3.19","1.56","1.63","28.89","24.29","4.35","18.7","5.22"
"","2012-07-28","26.40","51.90","0.90","0.00","38.31","3.44","1.79","1.66","28.73","22.83","3.88","17.58","5.08"
"","2012-07-29","21.20","81.60","0.80","14.40","38.1","2.52","2.05","0.46","28.58","25.68","3.69","19.77","4.59"
"","2012-07-30","19.60","62.70","0.70","0.00","37.89","2.28","1.43","0.85","28.42","24.46","4.27","18.83","4.37"
"","2012-07-31","17.90","56.60","0.30","0.00","37.68","2.05","1.16","0.89","28.26","25.02","4.69","19.27","4.09"
"","2012-08-01","19.80","49.90","0.50","0.00","37.47","2.31","1.15","1.16","28.1","24.88","4.85","19.16","4.39"
"","2012-08-02","24.50","44.00","1.40","0.00","37.26","3.07","1.35","1.72","27.95","17.2","3.38","13.24","4.58"
"","2012-08-03","21.30","68.70","0.70","0.60","37.05","2.53","1.74","0.79","27.79","20.86","3.44","16.06","3.9"
"","2012-08-04","20.40","64.00","0.50","0.00","36.84","2.4","1.53","0.86","27.63","23.71","4.16","18.26","4.2"
"","2012-08-05","22.90","60.20","0.90","1.40","36.63","2.79","1.68","1.11","27.47","23.9","4.17","18.41","4.73"
"","2012-08-06","22.90","67.10","0.90","1.40","36.43","2.79","1.87","0.92","27.32","22.35","3.68","17.21","4.39"
"","2012-08-07","18.80","67.40","0.90","12.20","36.22","2.17","1.46","0.71","27.17","23.61","4.22","18.18","4.14"
"","2012-08-08","16.10","71.40","0.80","8.20","35.96","1.83","1.31","0.52","26.97","22.83","4.15","17.58","3.66"
"","2012-08-09","15.70","71.10","0.80","0.20","35.71","1.78","1.27","0.52","26.78","13.86","2.55","10.67","2.39"
"","2012-08-10","14.50","74.20","0.70","2.00","35.46","1.65","1.23","0.43","26.6","12.62","2.33","9.72","2.07"
"","2012-08-11","14.90","71.10","1.00","1.40","35.21","1.69","1.2","0.49","26.41","12.53","2.36","9.65","2.22"
"","2012-08-12","14.20","65.20","0.40","0.80","34.96","1.62","1.06","0.56","26.22","22.26","4.4","17.14","3.31"
"","2012-08-13","16.30","64.50","0.80","0.20","34.71","1.85","1.2","0.66","26.03","18.81","3.69","14.48","3.17"
"","2012-08-14","17.50","61.80","1.20","0.20","34.46","2","1.24","0.76","25.85","12.66","2.51","9.75","2.67"
"","2012-08-15","17.20","75.40","0.70","0.00","34.21","1.96","1.48","0.48","25.66","20.69","3.79","15.93","3.36"
"","2012-08-16","17.80","74.80","0.30","0.20","33.95","2.04","1.52","0.51","25.46","21.42","3.93","16.49","3.43"
"","2012-08-17","19.40","66.40","0.40","0.00","33.7","2.25","1.5","0.76","25.28","15.53","2.97","11.96","2.7"
"","2012-08-18","19.00","63.80","0.30","0.00","33.45","2.2","1.4","0.8","25.09","12.72","2.52","9.79","2.2"
"","2012-08-19","23.20","52.00","0.70","0.00","33.16","2.84","1.48","1.36","24.87","12.15","2.52","9.36","2.75"
"","2012-08-20","24.60","51.80","0.50","0.40","32.91","3.09","1.6","1.49","24.68","11.63","2.38","8.96","2.54"
"","2012-08-21","23.30","58.90","0.60","0.00","32.66","2.86","1.69","1.18","24.5","16.22","3.19","12.49","3.23"
"","2012-08-22","21.60","63.20","1.00","2.00","32.41","2.58","1.63","0.95","24.31","11.82","2.33","9.1","2.66"
"","2012-08-23","18.40","56.30","0.70","0.00","32.11","2.12","1.19","0.92","24.08","10.95","2.4","8.43","2.22"
"","2012-08-24","14.40","79.60","0.50","9.00","31.82","1.64","1.31","0.33","23.87","9.3","1.86","7.16","1.46"
"","2012-08-25","18.10","73.80","0.40","0.20","31.53","2.08","1.53","0.54","23.65","8.77","1.74","6.75","1.54"
"","2012-08-26","19.30","67.60","0.70","0.20","31.23","2.24","1.51","0.73","23.42","14.9","3.05","11.47","2.69"
"","2012-08-27","15.80","62.80","1.10","0.60","30.94","1.8","1.13","0.67","23.21","9.17","2.05","7.06","1.98"
"","2012-08-28","15.00","59.70","0.40","0.00","30.65","1.71","1.02","0.69","22.99","13.57","3.14","10.45","2.12"
"","2012-08-29","19.70","50.20","0.40","0.00","30.35","2.3","1.15","1.14","22.76","17.19","4.13","13.24","2.91"
"","2012-08-30","20.90","47.70","1.10","0.00","30.06","2.47","1.18","1.29","22.55","19.06","4.67","14.68","3.91"
"","2012-08-31","17.50","73.50","0.60","1.80","29.77","2","1.47","0.53","22.33","7.98","1.69","6.15","1.47"
"","2012-09-01","16.50","75.50","0.40","0.00","29.48","1.88","1.42","0.46","22.11","10.71","2.3","8.24","1.7"
"","2012-09-02","15.90","67.30","0.40","0.00","29.18","1.81","1.22","0.59","21.89","8.05","1.85","6.2","1.36"
"","2012-09-03","18.10","62.00","0.40","0.00","28.89","2.08","1.29","0.79","21.67","11.47","2.69","8.83","1.94"
"","2012-09-04","16.10","67.80","0.40","0.00","28.6","1.83","1.24","0.59","21.45","12.23","2.86","9.42","1.91"
"","2012-09-05","15.50","73.10","0.40","0.00","28.3","1.76","1.29","0.47","21.23","15.95","3.67","12.28","2.34"
"","2012-09-06","14.00","62.70","0.80","0.00","28.01","1.6","1","0.6","21.01","7.53","1.89","5.79","1.48"
"","2012-09-07","12.60","75.30","1.00","1.00","27.67","1.46","1.1","0.36","20.75","7.02","1.68","5.41","1.25"
"","2012-09-08","15.20","66.60","0.90","0.00","27.34","1.73","1.15","0.58","20.51","11.29","2.81","8.69","1.97"
"","2012-09-09","16.30","63.80","0.40","0.00","27.05","1.85","1.18","0.67","20.29","15.44","3.9","11.88","2.31"
"","2012-09-10","19.20","54.90","0.90","0.00","26.75","2.22","1.22","1","20.06","17.1","4.51","13.17","3.1"
"","2012-09-11","21.40","57.40","0.80","0.60","26.46","2.55","1.46","1.09","19.85","16.59","4.22","12.77","3.1"
"","2012-09-12","15.10","81.50","0.50","6.80","26.17","1.72","1.4","0.32","19.63","13.64","3.25","10.51","1.93"
"","2012-09-13","12.10","86.40","0.20","4.60","25.87","1.41","1.22","0.19","19.4","7.77","1.9","5.98","1"
"","2012-09-14","13.00","62.90","1.20","0.00","25.58","1.5","0.94","0.56","19.19","9.39","2.59","7.23","1.8"
"","2012-09-15","14.30","68.30","1.20","0.40","25.29","1.63","1.11","0.52","18.97","15.58","4.18","12","2.43"
"","2012-09-16","14.90","71.00","0.70","0.00","25","1.69","1.2","0.49","18.75","11.56","3.07","8.91","1.78"
"","2012-09-17","16.00","64.50","1.00","0.00","24.66","1.82","1.17","0.65","18.5","11.55","3.2","8.89","2.06"
"","2012-09-18","16.40","65.60","0.60","0.00","24.33","1.87","1.22","0.64","18.25","14.16","3.93","10.9","2.15"
"","2012-09-19","12.80","75.20","0.60","7.60","24.03","1.48","1.11","0.37","18.02","11.58","3.19","8.92","1.57"
"","2012-09-20","9.60","69.90","0.40","0.00","23.74","1.2","0.84","0.36","17.81","8.52","2.49","6.56","1.08"
"","2012-09-21","9.80","65.20","0.80","0.00","23.45","1.21","0.79","0.42","17.59","8.82","2.66","6.79","1.32"
"","2012-09-22","10.30","72.30","1.00","5.40","23.11","1.25","0.91","0.35","17.33","5.78","1.71","4.45","1.03"
"","2012-09-23","9.50","66.50","1.10","0.00","22.78","1.19","0.79","0.4","17.09","5.7","1.76","4.39","1.12"
"","2012-09-24","9.70","65.50","1.10","0.00","22.48","1.2","0.79","0.42","16.86","8.96","2.82","6.9","1.42"
"","2012-09-25","13.90","69.30","0.60","1.60","22.19","1.59","1.1","0.49","16.64","11.74","3.58","9.04","1.63"
"","2012-09-26","15.80","67.40","0.90","0.00","21.9","1.8","1.21","0.59","16.43","12.14","3.72","9.34","1.92"
"","2012-09-27","14.20","79.90","0.70","0.20","21.6","1.62","1.29","0.33","16.2","5.4","1.59","4.16","0.88"
"","2012-09-28","12.90","68.60","0.90","0.00","21.27","1.49","1.02","0.47","15.95","10.82","3.48","8.33","1.59"
"","2012-09-29","12.80","65.90","0.60","0.20","20.93","1.48","0.97","0.5","15.7","9.22","3.06","7.1","1.31"
"","2012-09-30","11.10","72.00","0.70","0.00","20.6","1.32","0.95","0.37","15.45","11.49","3.8","8.85","1.43"
"","2012-10-01","10.40","75.80","0.50","2.60","20.31","1.26","0.96","0.31","15.23","8.05","2.67","6.2","0.98"
"","2012-10-02","12.50","80.00","0.30","0.00","20.01","1.45","1.16","0.29","15.01","12.25","3.97","9.43","1.38"
"","2012-10-03","11.80","74.70","0.30","0.20","19.72","1.38","1.03","0.35","14.79","10.5","3.57","8.09","1.17"
"","2012-10-04","14.00","72.50","1.30","7.60","19.43","1.6","1.16","0.44","14.57","12.02","4.11","9.25","1.77"
"","2012-10-05","11.20","75.00","1.80","2.20","19.13","1.33","1","0.33","14.35","10.66","3.74","8.2","1.56"
"","2012-10-06","11.80","81.90","1.20","13.00","18.84","1.38","1.13","0.25","14.13","11.8","4.05","9.08","1.4"
"","2012-10-07","9.00","76.60","0.80","0.20","18.55","1.15","0.88","0.27","13.91","9.03","3.29","6.95","1.03"
"","2012-10-08","9.20","73.20","1.20","0.00","18.25","1.16","0.85","0.31","13.69","10.23","3.84","7.88","1.28"
"","2012-10-09","8.70","66.10","1.60","0.40","17.96","1.12","0.74","0.38","13.47","4.73","1.86","3.64","1.14"
"","2012-10-10","6.90","80.20","0.90","1.60","17.67","0.99","0.8","0.2","13.25","6.51","2.48","5.01","0.73"
"","2012-10-11","6.10","82.60","0.50","1.00","17.38","0.94","0.78","0.16","13.04","4.35","1.67","3.35","0.45"
"","2012-10-12","3.70","81.50","0.70","0.00","17.08","0.8","0.65","0.15","12.81","4.27","1.69","3.29","0.45"
"","2012-10-13","8.60","75.50","0.80","1.00","16.79","1.12","0.84","0.27","12.59","4.51","1.83","3.47","0.65"
"","2012-10-14","7.80","78.20","0.90","0.00","16.5","1.06","0.83","0.23","12.38","7.83","3.2","6.03","0.84"
"","2012-10-15","10.80","78.30","0.90","0.00","16.2","1.3","1.01","0.28","12.15","4.96","2.03","3.82","0.72"
"","2012-10-16","8.50","84.20","0.30","4.40","15.91","1.11","0.93","0.18","11.93","4.5","1.86","3.47","0.42"
"","2012-10-17","9.00","79.60","0.70","0.00","15.6","1.15","0.91","0.23","11.7","8.51","3.64","6.55","0.82"
"","2012-10-18","12.00","80.30","0.80","0.00","15.37","1.4","1.13","0.28","11.53","7.28","3.08","5.61","0.84"
"","2012-10-19","12.50","78.50","0.60","0.00","15.07","1.45","1.14","0.31","11.3","7.32","3.17","5.63","0.8"
"","2012-10-20","11.30","80.70","0.40","0.20","14.78","1.34","1.08","0.26","11.09","3.98","1.76","3.07","0.44"
"","2012-10-21","8.70","92.90","0.10","0.20","14.53","1.12","1.05","0.08","10.9","3.63","1.59","2.8","0.27"
"","2012-10-22","11.80","85.40","0.40","0.60","14.28","1.38","1.18","0.2","10.71","7.7","3.43","5.93","0.67"
"","2012-10-23","10.50","78.10","0.30","0.00","14.03","1.27","0.99","0.28","10.52","5.1","2.42","3.93","0.46"
"","2012-10-24","8.80","73.90","0.70","0.00","13.77","1.13","0.84","0.3","10.33","6.78","3.37","5.22","0.68"
"","2012-10-25","8.60","78.10","1.10","0.40","13.52","1.12","0.87","0.24","10.14","8.31","4.14","6.4","0.81"
"","2012-10-26","2.80","61.90","0.80","2.20","13.27","0.75","0.46","0.28","9.95","6.27","3.38","4.83","0.64"
"","2012-10-27","1.80","59.60","0.90","0.00","13.02","0.7","0.41","0.28","9.77","7","3.87","5.39","0.69"
"","2012-10-28","2.40","72.10","0.70","0.00","12.77","0.73","0.52","0.2","9.58","3.19","1.73","2.46","0.38"
"","2012-10-29","-0.30","79.40","0.50","0.00","12.52","0.6","0.47","0.12","9.39","3.13","1.69","2.41","0.23"
"","2012-10-30","1.30","82.30","1.00","1.60","12.27","0.67","0.55","0.12","9.2","3.07","1.68","2.36","0.31"
"","2012-10-31","3.70","79.90","0.90","0.00","12.02","0.8","0.64","0.16","9.02","3.01","1.7","2.31","0.35"
